authors,citedby,author_count
"['Saipin N.', 'Noophun J.', 'Chumyim P.', 'Rungsiwiwut R.']",9,4
"['Yanisarapan T.', 'Thunyakitpisal P.', 'Chantarawaratit P.-O.']",15,3
"['Issara-Amphorn J.', 'Surawut S.', 'Worasilchai N.', 'Thim-Uam A.', 'Finkelman M.', 'Chindamporn A.', 'Palaga T.', 'Hirankarn N.', 'Pisitkun P.', 'Leelahavanichkul A.']",57,10
"['Tor-Ngern P.', 'Unawong W.', 'Tancharoenlarp T.', 'Aunroje P.', 'Panha S.']",2,5
"['Bassan M.S.', 'Sundaralingam P.', 'Fanning S.B.', 'Lau J.', 'Menon J.', 'Ong E.', 'Rerknimitr R.', 'Seo D.-W.', 'Teo E.K.', 'Wang H.-P.', 'Reddy D.N.', 'Goh K.L.', 'Bourke M.J.']",12,13
"['Singkham-in U.', 'Chatsuwan T.']",31,2
"['Kaewklin P.', 'Siripatrawan U.', 'Suwanagul A.', 'Lee Y.S.']",202,4
"['Chaniad P.', 'Morales N.P.', 'Rojsitthisak P.', 'Luechapudiporn R.']",5,4
"['Phoolcharoen N.', 'Kantathavorn N.', 'Krisorakun W.', 'Taepisitpong C.', 'Krongthong W.', 'Saeloo S.']",9,6
"['Clarke A.J.B.', 'Ludington J.D.']",13,2
"['Ridtitid W.', 'Luangsukrerk T.', 'Angsuwatcharakon P.', 'Piyachaturawat P.', 'Aumpansub P.', 'Hurst C.', 'Chaiteerakij R.', 'Kongkam P.', 'Rerknimitr R.']",12,9
"['Rianthavorn P.', 'Chacranon M.']",11,2
"['Phromma W.', 'Magaraphan R.']",9,2
"['Thaiwong T.', 'Sirivisoot S.', 'Takada M.', 'Yuzbasiyan-Gurkan V.', 'Kiupel M.']",21,5
['Wannaprasert T.'],19,1
"['Kanchanatawan B.', 'Hemrungrojn S.', 'Thika S.', 'Sirivichayakul S.', 'Ruxrungtham K.', 'Carvalho A.F.', 'Geffard M.', 'Anderson G.', 'Maes M.']",39,9
"['Khanthapok P.', 'Sang-Awut N.', 'Chakhonkaen S.', 'Pitngam K.', 'Osadcenco A.', 'Sukrong S.', 'Muangprom A.']",3,7
"['Morris G.', 'Puri B.K.', 'Frye R.E.', 'Maes M.']",22,4
"['Tosukhowong P.', 'Kulpradit P.', 'Chaiyarit S.', 'Ungjareonwattana W.', 'Kalpongnukul N.', 'Ratchanon S.', 'Thongboonkerd V.']",13,7
"['Manley H.', 'Beattie S.', 'Roberts R.', 'Lawrence G.P.', 'Hardy L.']",2,5
"['Sirichokchatchawan W.', 'Temeeyasen G.', 'Nilubol D.', 'Prapasarakul N.']",28,4
"['Niyomthai T.', 'Ratchadaphet A.', 'Jongsomjit B.', 'Praserthdam P.']",4,4
"['Seemork J.', 'Itoh T.', 'Sako T.', 'Wiwattananukul R.', 'Nobukawa S.', 'Sasaki H.', 'Satoh Y.', 'Yamaguchi M.']",2,8
"['Roongthumskul Y.', 'Hudspeth A.J.']",0,2
"['Pornmai K.', 'Suvachitanont S.', 'Chavadej S.']",7,3
"['Viriyasitavat W.', 'Xu L.D.', 'Bi Z.', 'Sapsomboon A.']",18,4
"['Pittayapat P.', 'Jacobs R.', 'Bornstein M.M.', 'Odri G.A.', 'Lambrichts I.', 'Willems G.', 'Politis C.', 'Olszewski R.']",19,8
"['Anukunwithaya T.', 'Poo P.', 'Hunsakunachai N.', 'Rodsiri R.', 'Malaivijitnond S.', 'Khemawoot P.']",37,6
"['Duong T.-H.', 'Ha X.-P.', 'Chavasiri W.', 'Beniddir M.A.', 'Genta-Jouve G.', 'Boustie J.', 'Chollet-Krugler M.', 'Ferron S.', 'Nguyen H.-H.', 'Yamin B.M.', 'Huynh B.-L.-C.', 'Le Pogam P.', 'Nguyen K.-P.-P.']",27,13
"['Pongsachareonnont P.', 'Tangjanyatam S.']",15,2
"['Tiennoy S.', 'Saivichit C.']",35,2
"['Thunyawatcharakul P.', 'Chotpantarat S.']",2,2
['Siriratpiriya O.'],0,1
"['Kanokpanont S.', 'Yamdech R.', 'Aramwit P.']",39,3
"['Ukritchon B.', 'Yoang S.', 'Keawsawasvong S.']",40,3
"['Bhidayasiri R.', 'Jitkritsadakul O.', 'Sringean J.', 'Jantanapornchai T.', 'Kantachadvanich N.', 'Phumphid S.', 'Boonpang K.', 'Pensook S.', 'Aungkab N.', 'Hattori N.', 'Chaudhuri K.R.']",5,11
"['Virojboonkiate N.', 'Vateekul P.', 'Rojviboonchai K.']",12,3
"['Deeying V.', 'Kawila K.', 'Nakorn K.N.', 'Rojviboonchai K.']",0,4
"['Teerapattarakan N.', 'Benya-aphikul H.', 'Tansawat R.', 'Wanakhachornkrai O.', 'Tantisira M.H.', 'Rodsiri R.']",33,6
"['Pienpinijtham P.', 'Thammacharoen C.', 'Naranitad S.', 'Ekgasit S.']",28,4
"['Kurudirek M.', 'Chutithanapanon N.', 'Laopaiboon R.', 'Yenchai C.', 'Bootjomchai C.']",116,5
"['Fanka A.', 'Tsunogae T.', 'Daorerk V.', 'Tsutsumi Y.', 'Takamura Y.', 'Sutthirat C.']",20,6
"['Vukadin A.', 'Wongkitrungrueng A.', 'Assarut N.']",27,3
"['Pativetpinyo D.', 'Supronsinchai W.', 'Changsiripun C.']",5,3
"['Tongchang P.', 'Kumsuvan J.', 'Phatthalung W.N.', 'Suksaroj C.', 'Wongrueng A.', 'Musikavong C.']",18,6
"['Matsudaira K.', 'Hamada Y.', 'Bunlungsup S.', 'Ishida T.', 'San A.M.', 'Malaivijitnond S.']",11,6
"['Waktola H.D.', 'Kulsing C.', 'Nolvachai Y.', 'Marriott P.J.']",9,4
"['Tangsawad S.', 'Taneepanichskul S.']",0,2
['Plianbangchang S.'],1,1
"['Tuicomepee A.', 'Suttiwan P.', 'Watakakosol R.', 'Ngamake S.T.', 'Iamsupasit S.']",4,5
"['Luangsuphabool T.', 'Lumbsch H.T.', 'Piapukiew J.', 'Sangvichien E.']",5,4
"['Jajere S.M.', 'Atsanda N.N.', 'Bitrus A.A.', 'Hamisu T.M.', 'Goni M.D.']",3,5
"['Bajgain P.', 'Tawinwung S.', ""D'Elia L."", 'Sukumaran S.', 'Watanabe N.', 'Hoyos V.', 'Lulla P.', 'Brenner M.K.', 'Leen A.M.', 'Vera J.F.']",74,10
"['Roy K.', 'Jatejarungwong C.', 'Potiyaraj P.']",17,3
['Panchaprateep R.'],1,1
"['Seemen A.', 'Atong D.', 'Sricharoenchaikul V.']",2,3
"['Kongsoontornkijkul K.', 'Pichyangkura R.', 'Vadhanasindhu P.', 'Vanichbuncha K.']",2,4
"['Srimuang C.', 'Cooharojananone N.', 'Tanlamai U.', 'Chandrachai A.', 'Atchariyachanvanich K.']",2,5
"['Cooharojananone N.', 'Akasarakul K.', 'Wongkhamdi T.', 'Pruetthiwongwanich P.', 'Atchariyachanvanich K.']",2,5
"['Pongpipatt P.', 'Saroachsoontornkul S.', 'Chavasiri W.']",2,3
"['Boonyaratanakornkit V.', 'Hamilton N.', 'Marquez-Garban D.C.', 'Pateetin P.', 'McGowan E.M.', 'Pietras R.J.']",31,6
"['Songjaroen T.', 'Primpray V.', 'Manosarn T.', 'Khumchanta W.', 'Sakuldamrongpanich T.', 'Kulkeratiyut S.', 'Laiwattanapaisal W.']",16,7
"['Vongsvarnrungruang A.', 'Atong D.', 'Sricharoenchaikul V.']",4,3
"['Woratanarat T.', 'Woratanarat P.']",0,2
"['Kosalaraksa P.', 'Chokephaibulkit K.', 'Benjaponpitak S.', 'Pancharoen C.', 'Chuenkitmongkol S.', ""B'Chir S."", 'Da Costa X.', 'Vidor E.']",13,8
"['Jaruvongvanich V.', 'Sempokuya T.', 'Wijarnpreecha K.', 'Ungprasert P.']",14,4
"['Atikarnsakul U.', 'Varanusupakul P.', 'Alahmad W.']",17,3
"['Chokesuwattanaskul S.', 'Sukpat S.', 'Duangpatra J.', 'Buppajarntham S.', 'Decharatanachart P.', 'Mutirangura A.', 'Patumraj S.']",8,7
"['Nalinratana N.', 'Meksuriyen D.', 'Ongpipattanakul B.']",14,3
"['Thongboon L.', 'Senarat S.', 'Kettratad J.', 'Poolprasert P.', 'Wangkulangkul S.', 'Jiraungkoorskul W.', 'Mongkolchaichana E.', 'Pengsakul T.', 'Huang S.', 'Para C.']",0,10
"['Senarat S.', 'Kettratad J.', 'Tipdomrongpong S.', 'Pengsakul T.', 'Jiraungkoorskul W.', 'Boonyoung P.', 'Huang S.']",8,7
['Siribanpitak P.'],0,1
"['Wilaiwan W.', 'Rohitrattana J.', 'Taneepanichskul N.', 'Danthamrongkua V.', 'Robson M.G.', 'Siriwong W.']",3,6
"['Poulsen S.B.', 'Limbutara K.', 'Fenton R.A.', 'Pisitkun T.', 'Christensen B.M.']",17,5
"['Sumekar T.A.', 'Winarni T.I.', 'Mu Y.', 'Chonchaiya W.', 'Tassone F.', 'Iwahashi C.', 'Cheung K.', 'Faradz S.M.H.', 'Hagerman P.J.', 'Nguyen D.V.', 'Hagerman R.J.']",0,11
"['Chinthanate S.', 'Wanlapakorn N.', 'Puenpa J.', 'Wongthong D.', 'Poovorawan Y.']",2,5
"['Theanphong O.', 'Jenjittikul T.', 'Mingvanish W.', 'Rungsihirunrat K.']",6,4
"['Wongdet P.', 'Leeton U.', 'Marungsri B.']",12,3
"['Chinram R.', 'Baupradist S.']",4,2
"['Lorkit P.', 'Phatharapeetranun N.', 'Ksapabutr B.', 'Wongkasemjit S.', 'Chaiyut N.', 'Panapoy M.']",2,6
"['Thiptanakit C.', 'Chowchankit I.', 'Panya S.', 'Kanjanasilp P.', 'Malakorn S.', 'Pattana-Arun J.', 'Sahakitrungruang C.']",2,7
"['Fitri A.R.', 'Pavasant P.', 'Chamni S.', 'Sumrejkanchanakij P.']",24,4
"['Reanpang P.', 'Chailapakul O.', 'Jakmunee J.']",3,3
"['Taokaew S.', 'Piyaviriyakul S.', 'Siripong P.', 'Phisalaphong M.']",1,4
"['Saksirisampant P.', 'Santingamkul A.']",2,2
"['Sichaem J.', 'Tip-Pyang S.', 'Lugsanangarm K.', 'My L.D.T.']",1,4
"['Prueksapanich P.', 'Piyachaturawat P.', 'Aumpansub P.', 'Ridtitid W.', 'Chaiteerakij R.', 'Rerknimitr R.']",62,6
['Tungnirun A.'],5,1
"['Lertbutsayanukul C.', 'Kannarunimit D.', 'Netsawang B.', 'Kitpanit S.', 'Chakkabat C.', 'Hansasuta P.', 'Prayongrat A.']",14,7
"['Pudpong N.', 'Neeser K.J.', 'Wattanasoei S.']",0,3
"['Rittilun S.', 'Lawthong N.', 'Kanjanawasee S.']",3,3
"['Kaewsai D.', 'Hunsom M.']",33,2
"['Sattaratnamai A.', 'Samankatiwat N.', 'Lohsiriwat V.']",3,3
"['Boonsrang A.', 'Chotpantarat S.', 'Sutthirat C.']",19,3
"['Sitthikarnkha P.', 'Samransamruajkit R.', 'Prapphal N.', 'Deerojanawong J.', 'Sritippayawan S.']",9,5
"['Angamnuaysiri K.', 'Asavavisithchai S.']",2,2
"['Kanchanatawan B.', 'Tangwongchai S.', 'Supasitthumrong T.', 'Sriswasdi S.', 'Maes M.']",7,5
"['Peetawan W.', 'Suthiwartnarueput K.']",12,2
"['Hirano S.', 'Sato Y.']",4,2
"['Kittiskulnam P.', 'Thokanit N.S.', 'Katavetin P.', 'Susanthitaphong P.', 'Srisawat N.', 'Praditpornsilpa K.', 'Tungsanga K.', 'Eiam-Ong S.']",22,8
"['Zhang C.', 'Lohwacharin J.', 'Takizawa S.']",8,3
"['Parjo N.B.', 'Mohamed Zulkifli R.', 'Md Salleh M.', 'Tencomnao T.']",3,4
"['Tungsukruthai S.', 'Petpiroon N.', 'Chanvorachote P.']",33,3
"['Antoniadis I.', 'Chatrabhuti A.', 'Isono H.', 'Knoops R.']",31,4
"['Ratanawaraha A.', 'Chalermpong S.']",4,2
"['Jamjan W.', 'Suriyachadkun C.', 'Tanasupawat S.', 'Sakai K.', 'Tashiro Y.', 'Okugawa Y.', 'Tongpim S.']",4,7
"['Teanphonkrang S.', 'Janke S.', 'Chaiyen P.', 'Sucharitakul J.', 'Suginta W.', 'Khunkaewla P.', 'Schuhmann W.', 'Ruff A.', 'Schulte A.']",14,9
"['Cheng C.W.', 'Putaporntip C.', 'Jongwutiwes S.']",7,3
"['Kuptniratsaikul S.', 'Itthipanichpong T.', 'Kuptniratsaikul V.']",3,3
"['Marcu M.', 'Hedesiu M.', 'Salmon B.', 'Pauwels R.', 'Stratis A.', 'Oenning A.C.C.', 'Cohen M.E.', 'Jacobs R.', 'Baciut M.', 'Roman R.', 'Dinu C.', 'Rotaru H.', 'Barbur I.']",28,13
"['Sirivedin P.', 'Soopunyo W.', 'Srisuantang S.', 'Wongsothorn A.']",17,4
"['Tunvirachaisakul C.', 'Supasitthumrong T.', 'Tangwongchai S.', 'Hemrunroj S.', 'Chuchuen P.', 'Tawankanjanachot I.', 'Likitchareon Y.', 'Phanthumchinda K.', 'Sriswasdi S.', 'Maes M.']",11,10
"['Torrungruang K.', 'Ongphiphadhanakul B.', 'Jitpakdeebordin S.', 'Sarujikumjornwatana S.']",28,4
"['Dumrongpisutikul N.', 'Chuajak A.', 'Lerdlum S.']",7,3
"['Kittiwatanakul S.', 'Anuniwat N.', 'Dao N.', 'Wolf S.A.', 'Lu J.']",6,5
"['Patcharatrakul T.', 'Valestin J.', 'Schmeltz A.', 'Schulze K.', 'Rao S.S.C.']",39,5
"['Boonpa K.', 'Tantong S.', 'Weerawanich K.', 'Panpetch P.', 'Pringsulaka O.', 'Yingchutrakul Y.', 'Roytrakul S.', 'Sirikantaramas S.']",9,8
"['Matsuura R.', 'Srisawat N.', 'Claure-Del Granado R.', 'Doi K.', 'Yoshida T.', 'Nangaku M.', 'Noiri E.']",22,7
"['Jiang M.', 'Kulsing C.', 'Marriott P.J.']",14,3
"['Inoue S.', 'Lojindarat S.', 'Kawamoto T.', 'Matsumura Y.', 'Charinpanitkul T.']",4,5
"['Rajendran K.', 'Sen S.']",47,2
"['Yee K.T.', 'Tongsima S.', 'Vasieva O.', 'Ngamphiw C.', 'Wilantho A.', 'Wilkinson M.C.', 'Somparn P.', 'Pisitkun T.', 'Rojnuckarin P.']",11,9
"['Roy K.', 'Chandra Debnath S.', 'Das A.', 'Heinrich G.', 'Potiyaraj P.']",61,5
"['Saini N.', 'Prigyai N.', 'Wannasiri C.', 'Ervithayasuporn V.', 'Kiatkamjornwong S.']",37,5
"['Kageyama H.', 'Tanaka Y.', 'Shibata A.', 'Waditee-Sirisattha R.', 'Takabe T.']",34,5
"['Likhittaphon S.', 'Pukkrueapun T.', 'Seeharaj P.', 'Wetwathana Hartley U.', 'Laosiripojana N.', 'Kim-Lohsoontorn P.']",9,6
"['Natkaeo A.', 'Phokharatkul D.', 'Hodak J.H.', 'Wisitsoraat A.', 'Hodak S.K.']",40,5
"['Hosseini S.', 'kheawhom S.', 'Masoudi Soltani S.', 'Aroua M.K.', 'Moghaddas H.', 'Yusoff R.']",3,6
"['Kheirkhah A.', 'Coco G.', 'Satitpitakul V.', 'Dana R.']",26,4
"['Samsuwan J.', 'Muangsub T.', 'Yanatatsaneejit P.', 'Mutirangura A.', 'Kitkumthorn N.']",3,5
"['Tiranathanagul K.', 'Susantitaphong P.', 'Srisawat N.', 'Mahatanan N.', 'Tungsanga K.', 'Praditpornsilpa K.', 'Eiam-Ong S.']",5,7
"['Gelernter J.', 'Zhou H.', 'Nunez Y.Z.', 'Mutirangura A.', 'Malison R.T.', 'Kalayasiri R.']",24,6
"['Intarak N.', 'Theerapanon T.', 'Ittiwut C.', 'Suphapeetiporn K.', 'Porntaveetus T.', 'Shotelersuk V.']",18,6
"['Porntaveetus T.', 'Osathanon T.', 'Nowwarote N.', 'Pavasant P.', 'Srichomthong C.', 'Suphapeetiporn K.', 'Shotelersuk V.']",20,7
"['Seang S.', 'Pavasant P.', 'Limjeerajarus C.N.']",9,3
"['Boreriboon N.', 'Jiang X.', 'Song C.', 'Prasassarakich P.']",58,4
"['Piewbang C.', 'Jo W.K.', 'Puff C.', 'Ludlow M.', 'van der Vries E.', 'Banlunara W.', 'Rungsipipat A.', 'Kruppa J.', 'Jung K.', 'Techangamsuwan S.', 'Baumgartner W.', 'Osterhaus A.D.M.E.']",34,12
"['Phoomvuthisarn P.', 'Cross A.', 'Glennon-Alty L.', 'Wright H.L.', 'Edwards S.W.']",8,5
"['Apitanyasai K.', 'Amparyup P.', 'Charoensapsri W.', 'Sangsuriya P.', 'Tassanakajon A.']",10,5
"['Meeprom A.', 'Chan C.B.', 'Sompong W.', 'Adisakwattana S.']",14,4
"['Boontum A.', 'Phokharatkul D.', 'Hodak J.H.', 'Wisitsoraat A.', 'Hodak S.K.']",29,5
"['Khadsai S.', 'Seeja N.', 'Deepuppha N.', 'Rutnakornpituk M.', 'Vilaivan T.', 'Nakkuntod M.', 'Rutanakornpituk B.']",11,7
"['Phanthumchinda N.', 'Thitiprasert S.', 'Tanasupawat S.', 'Assabumrungrat S.', 'Thongchul N.']",35,5
"['Bhattarakosol P.', 'Plaignam K.', 'Sereemaspun A.']",7,3
"['Poonnakasem N.', 'Laohasongkram K.', 'Chaiwanichsiri S.', 'Prinyawiwatkul W.']",2,4
"['Bano A.', 'Hussain J.', 'Akbar A.', 'Mehmood K.', 'Anwar M.', 'Hasni M.S.', 'Ullah S.', 'Sajid S.', 'Ali I.']",122,9
"['Yakushi T.', 'Komatsu K.', 'Matsutani M.', 'Kataoka N.', 'Vangnai A.S.', 'Toyama H.', 'Adachi O.', 'Matsushita K.']",11,8
"['Thanongsaksrikul J.', 'Srimanote P.', 'Tongtawe P.', 'Glab-ampai K.', 'Malik A.A.', 'Supasorn O.', 'Chiawwit P.', 'Poovorawan Y.', 'Chaicumpa W.']",11,9
"['Bhidayasiri R.', 'Trenkwalder C.']",25,2
"['Lertbutsayanukul C.', 'Prayongrat A.', 'Kannarunimit D.', 'Chakkabat C.', 'Netsawang B.', 'Kitpanit S.']",28,6
"['Jacobs R.', 'Pauwels R.', 'Scarfe W.C.', 'De Cock C.', 'Dula K.', 'Willems G.', 'Verdonck A.', 'Politis C.']",17,8
"['Moosa A.', 'Shu H.', 'Sarachana T.', 'Hu V.W.']",51,4
"['Ukritchon B.', 'Ouch R.', 'Pipatpongsa T.', 'Khosravi M.H.']",12,4
"['Morris G.', 'Barichello T.', 'Stubbs B.', 'Kohler C.A.', 'Carvalho A.F.', 'Maes M.']",17,6
"['Liewchirakorn P.', 'Aht-Ong D.', 'Chinsirikul W.']",8,3
"['Tumnantong D.', 'Rempel G.L.', 'Prasassarakich P.']",13,3
"['Chuayjuljit S.', 'Larpkasemsuk A.', 'Chaiwutthinan P.', 'Kashima D.P.', 'Boonmahitthisud A.']",5,5
"['Chuayjuljit S.', 'Kongthan J.', 'Chaiwutthinan P.', 'Boonmahitthisud A.']",12,4
"['Sunsandee N.', 'Phatanasri S.', 'Ramakul P.', 'Pancharoen U.']",13,4
"['Kanjanachuchai S.', 'Wongpinij T.', 'Kijamnajsuk S.', 'Himwas C.', 'Panyakeow S.', 'Photongkam P.']",2,6
"['Choenaksorn S.', 'Maneeroj S.']",1,2
"['Prommanut P.', 'Suddee S.', 'Kidyoo M.']",0,3
['Khlaisang J.'],3,1
['Plianbangchang S.'],4,1
"['Tangboriboon N.', 'Unjan W.', 'Sangwan W.', 'Sirivat A.']",12,4
"['Wanasuntronwong A.', 'Wanakhachornkrai O.', 'Phongphanphanee P.', 'Isa T.', 'Tantisira B.', 'Tantisira M.H.']",10,6
"['Apaydin D.H.', 'Seelajaroen H.', 'Pengsakul O.', 'Thamyongkit P.', 'Sariciftci N.S.', 'Kunze-Liebhauser J.', 'Portenkirchner E.']",24,7
"['Phalakarn K.', 'Phalakarn K.', 'Suppakitpaisarn V.']",2,3
"['Jedsukontorn T.', 'Saito N.', 'Hunsom M.']",14,3
"['Wannachod T.', 'Wannasutthiwat S.', 'Powtongsook S.', 'Nootong K.']",10,4
"['Faknuam S.', 'Assanasen T.', 'Ruangvejvorachai P.', 'Hanvivadhanakul P.', 'Intragumtornchai T.', 'Rojnuckarin P.']",5,6
"['Kulsing C.', 'Nolvachai Y.', 'Wong Y.F.', 'Glouzman M.I.', 'Marriott P.J.']",8,5
"['Prasitsiriphon O.', 'Pothisiri W.']",33,2
"['Chongpakdee P.', 'Vatanawood W.']",8,2
"['Klinbua K.', 'Vatanawood W.']",6,2
"['Lumlertgul N.', 'Peerapornratana S.', 'Trakarnvanich T.', 'Pongsittisak W.', 'Surasit K.', 'Chuasuwan A.', 'Tankee P.', 'Tiranathanagul K.', 'Praditpornsilpa K.', 'Tungsanga K.', 'Eiam-Ong S.', 'Kellum J.A.', 'Srisawat N.']",80,13
"['Tantipoj C.', 'Hiransuthikul N.', 'Supa-Amornkul S.', 'Lohsoonthorn V.', 'Khovidhunkit S.P.']",5,5
"['Prak M.', 'Wivatvanit S.']",3,2
['Plianbangchang S.'],3,1
"['Munisamy M.', 'Thanapalan T.', 'Piwong P.', 'Panza A.', 'Pongpanich S.']",0,5
"['Tun S.N.L.', 'Aung T.H.', 'Mon A.S.', 'Kyaw P.H.', 'Siriwong W.', 'Robson M.', 'Htut T.']",5,7
"['Saeliw T.', 'Tangsuwansri C.', 'Thongkorn S.', 'Chonchaiya W.', 'Suphapeetiporn K.', 'Mutirangura A.', 'Tencomnao T.', 'Hu V.W.', 'Sarachana T.']",31,9
"['Maitarad A.', 'Poomsuk N.', 'Vilaivan C.', 'Vilaivan T.', 'Siriwong K.']",2,5
"['Domany K.A.', 'Hantragool S.', 'Smith D.F.', 'Xu Y.', 'Hossain M.', 'Simakajornboon N.']",15,6
"['Lappharat S.', 'Taneepanichskul N.', 'Reutrakul S.', 'Chirakalwasan N.']",27,4
"['Amano M.', 'Lohwacharin J.', 'Dubechot A.', 'Takizawa S.']",15,4
"['Pattananuwat P.', 'Thammasaroj P.', 'Nuanwat W.', 'Qin J.', 'Potiyaraj P.']",19,5
"['Somphotphisut S.', 'Wiboonton K.']",2,2
"['Kangkamano T.', 'Numnuam A.', 'Limbut W.', 'Kanatharana P.', 'Vilaivan T.', 'Thavarungkul P.']",63,6
"['Chaiyo S.', 'Mehmeti E.', 'Siangproh W.', 'Hoang T.L.', 'Nguyen H.P.', 'Chailapakul O.', 'Kalcher K.']",173,7
"['Preechakasedkit P.', 'Siangproh W.', 'Khongchareonporn N.', 'Ngamrojanavanich N.', 'Chailapakul O.']",131,5
"['Udomkarnjananun S.', 'Townamchai N.', 'Virojanawat M.', 'Avihingsanon Y.', 'Praditpornsilpa K.']",6,5
"['Wannachod T.', 'Hronec M.', 'Sotak T.', 'Fulajtarova K.', 'Pancharoen U.', 'Nootong K.']",4,6
"['Juntarasakul O.', 'Maneeintr K.']",12,2
"['Rawangphai M.', 'Maneeintr K.']",3,2
"['Srithanaviboonchai K.', 'Srirak N.', 'Pruenglampoo B.', 'Thaikla K.', 'Suwanteerangkul J.', 'Khorana J.', 'Danthamrongkul V.', 'Paileeklee S.', 'Pattanasattayavong U.', 'Grimes D.E.', 'Grimes R.M.']",0,11
"['Nusong P.', 'Puajindanetr S.']",2,2
"['Apisitwasana N.', 'Perngparn U.', 'Cottler L.B.']",13,3
"['Kumasaki M.', 'Shoji T.', 'Wu T.-C.', 'Soontarapa K.', 'Arai M.', 'Mizutani T.', 'Okada K.', 'Shimizu Y.', 'Sugano Y.']",17,9
"['Palaga T.', 'Wongchana W.', 'Kueanjinda P.']",34,3
"['Prateep A.', 'Sumkhemthong S.', 'Karnsomwan W.', 'De-Eknamkul W.', 'Chamni S.', 'Chanvorachote P.', 'Chaotham C.']",15,7
"['Rachapaettayakom P.', 'Wiriyapinit M.', 'Cooharojananone N.', 'Tanthanongsakkun S.']",4,4
"['Van Nguyen K.', 'Duong T.-H.', 'Nguyen K.P.P.', 'Sangvichien E.', 'Wonganan P.', 'Chavasiri W.']",24,6
"['Saisavoey T.', 'Sangtanoo P.', 'Reamtong O.', 'Karnchanatat A.']",13,4
"['Sinphitukkul K.', 'Manotham K.', 'Eiam-Ong S.', 'Eiam-Ong S.']",1,4
['Tangmanee C.'],1,1
"['Nuengjamnong C.', 'Angkanaporn K.']",27,2
"['Charoenkitamorn K.', 'Chaiyo S.', 'Chailapakul O.', 'Siangproh W.']",40,4
"['Wai S.K.', 'Nwaoha C.', 'Saiwan C.', 'Idem R.', 'Supap T.']",54,5
"['Lu J.', 'Hallinger P.']",13,2
"['Chaikumarn M.', 'Nakphet N.', 'Janwantanakul P.']",8,3
"['Roomruangwong C.', 'Kanchanatawan B.', 'Carvalho A.F.', 'Sirivichayakul S.', 'Duleu S.', 'Geffard M.', 'Maes M.']",10,7
"['Wichayathian N.', 'Reinders H.']",6,2
"['Songkram N.', 'Songkram N.']",0,2
['Songkram N.'],7,1
"['Morris G.', 'Berk M.', 'Carvalho A.F.', 'Maes M.', 'Walker A.J.', 'Puri B.K.']",94,6
"['Leelayuwatanakul N.', 'Kongpolprom N.']",1,2
"['Phanthong P.', 'Reubroycharoen P.', 'Hao X.', 'Xu G.', 'Abudula A.', 'Guan G.']",574,6
"['Tinpranee N.', 'Worananthakij W.', 'Incharoensakdi A.', 'Phunpruch S.']",3,4
"['Malakorn S.', 'Sahakitrungruang C.', 'Khomvilai S.', 'Pattana-Arun J.', 'Rojanasakul A.']",0,5
"['Sivamaruthi B.S.', 'Prasanth M.I.', 'Kesika P.', 'Chaiyasut C.']",18,4
"['Pummoung S.', 'Werawatganon D.', 'Klaikeaw N.', 'Siriviriyakul P.']",2,4
"['Leeudomwong T.', 'Deesudchit T.', 'Chinrungrueng C.']",1,3
"['Tasripoo K.', 'Srisakwattana K.', 'Sophon S.']",0,3
"['Nokkaew N.', 'Shiratori S.', 'Gonlachanvit S.', 'Chaiwatanarat T.', 'Nasing T.', 'Chaiseri S.', 'Sirisansaneeyakul S.', 'Horkaew P.', 'Kanungsukkasem V.']",0,9
"['Tantiphlachiva K.', 'Pattana-Arun J.', 'Sahakitrungrueng C.', 'Rojanasakul A.']",0,4
"['Kongkam P.', 'Jaruvongvanich V.', 'Ave K.', 'Aniwan S.', 'Amornsawadwattana S.', 'Aso A.', 'Shimizu S.', 'Kullavanijaya P.', 'Rerknimitr R.']",0,9
"['Charoenwat B.', 'Sintusek P.', 'Chaijitraruch N.', 'Mahayosnond A.', 'Suksri S.', 'Patcharatrakul T.', 'Chongsrisawat V.']",0,7
"['Tantisiriwat N.', 'Wongmatikul V.', 'Jaroenarpornwatana A.', 'Janchai S.']",2,4
['Pongsudhirak T.'],1,1
['Hirankarn N.'],0,1
"['Eiam-Ong S.', 'Nakchui Y.', 'Chaipipat M.', 'Eiam-Ong S.']",5,4
"['Lumkul L.', 'Sawaswong V.', 'Simpalipan P.', 'Kaewthamasorn M.', 'Harnyuttanakorn P.', 'Pattaradilokrat S.']",6,6
"['Chowjarean V.', 'Sucontphunt A.', 'Vchirawongkwin S.', 'Charoonratana T.', 'Songsak T.', 'Harikarnpakdee S.', 'Tengamnuay P.']",2,7
"['Eaimkhong P.', 'Perngparn U.']",0,2
"['Ngammuk P.', 'Pojpisuthipong T.', 'Chapman R.S.']",0,3
"['Thawai C.', 'Kanchanasin P.', 'Ohkuma M.', 'Kudo T.', 'Tanasupawat S.']",2,5
"['Hietanen E.', 'Smura T.', 'Hakanen M.', 'Chansaenroj J.', 'Merilahti P.', 'Nevalainen J.', 'Pandey S.', 'Koskinen S.', 'Tripathi L.', 'Poovorawan Y.', 'Pursiheimo J.', 'Susi P.']",4,12
"['Wongjaikham W.', 'Wongsawaeng D.', 'Hosemann P.', 'Kanokworakan C.', 'Ratnitsai V.']",17,5
"['Meemuk C.', 'Chirachanchai S.']",8,2
