authors,citedby,author_count
"['Suksom P.', 'Sangkhamanee J.']",0,2
"['Wongrugsa A.', 'Kanjanawasee S.', 'Ratchusanti S.']",0,3
"['Cholsakorn P.', 'Piamsai C.']",1,2
"['Pakvisal N.', 'Chantranuwat P.', 'Vinayanuwattikun C.', 'Sitthideatphaiboon P.', 'Teerapakpinyo C.', 'Shuangshoti S.', 'Benjacholamas V.', 'Pornpattanarak N.', 'Sriuranpong V.']",0,9
"['Leesmidt K.', 'Jarunratanakul P.']",0,2
"['Warinhomhoun S.', 'Khine H.E.E.', 'Sritularak B.', 'Likhitwitayawuid K.', 'Miyamoto T.', 'Tanaka C.', 'Punsawad C.', 'Punpreuk Y.', 'Sungthong R.', 'Chaotham C.']",2,10
"['Siritientong T.', 'Thet D.', 'Buangbon M.', 'Nokehoon P.', 'Leelakanok N.', 'Methaneethorn J.', 'Angspatt A.', 'Meevassana J.']",1,8
"['Jinato T.', 'Chayanupatkul M.', 'Dissayabutra T.', 'Chutaputti A.', 'Tangkijvanich P.', 'Chuaypen N.']",7,6
"['Kunadirek P.', 'Pinjaroen N.', 'Nookaew I.', 'Tangkijvanich P.', 'Chuaypen N.']",5,5
"['Cooper E.B.', 'Brent L.J.N.', 'Snyder-Mackler N.', 'Singh M.', 'Sengupta A.', 'Khatiwada S.', 'Malaivijitnond S.', 'Hai Z.Q.', 'Higham J.P.']",3,9
"['Purwanasari H.N.', 'Permatasari A.T.U.', 'Lestari F.B.', 'Wasissa M.', 'Zaini K.', 'Salasia S.I.O.']",1,6
"['Gicana K.R.B.', 'Pinidmontree C.', 'Kosalathip K.', 'Sirirut S.', 'Komolvanich S.', 'Asawakarn S.', 'Sakcamduang W.', 'Naiyanetr P.', 'Tachampa K.']",0,9
"['Herman B.', 'Wong M.C.-S.', 'Viwattanakulvanid P.']",4,3
"['Satjarak A.', 'Graham L.E.', 'Trest M.T.', 'Zedler J.', 'Knack J.J.', 'Arancibia-Avila P.']",0,6
"['Guntawang T.', 'Sittisak T.', 'Tankaew P.', 'Thitaram C.', 'Langkapin V.', 'Angkawanish T.', 'Singhla T.', 'Sthitmatee N.', 'Hsu W.-L.', 'Thanawongnuwech R.', 'Pringproa K.']",2,11
"['Meevassana J.', 'Sumonsriwarankun P.', 'Suwajo P.', 'Nilprapha K.', 'Promniyom P.', 'Iamphongsai S.', 'Pungrasmi P.', 'Jindarak S.', 'Kangkorn T.', 'Angspatt A.']",0,10
"['Kositworakitkun L.', 'Khemapech N.', 'Oranratanaphan S.']",0,3
"['Kangsadanporn K.', 'Bunyavejchevin S.', 'Ruanphoo P.']",1,3
"['Ratanasaengsuang A.', 'Theerawut W.', 'Chaithongwongwatthana S.']",0,3
"['Chayachinda C.', 'Chinhiran K.', 'Kittiyaowamarn R.', 'Chaithongwongwatthana S.', 'Teeratakulpisarn N.']",1,5
"['Ratchawang S.', 'Chotpantarat S.', 'Chokchai S.', 'Takashima I.', 'Uchida Y.', 'Charusiri P.']",6,6
"['Jansuwan A.', 'Bunyavejchevin S.', 'Ruanphoo P.']",0,3
"['Nakkliang K.', 'Areesantichai C.', 'Rungsihirunrat K.']",0,3
"['Furangseroj T.', 'Suteerojntrakool O.', 'Hongvisitagul P.', 'Chatchatee P.', 'Suratannon N.', 'Sapwarobol S.', 'Techasukthavorn V.', 'Dahlan W.', 'Chomtho S.']",0,9
"['Purbantoro S.D.', 'Osathanon T.', 'Nantavisai S.', 'Sawangmake C.']",1,4
"['Thet D.', 'Siritientong T.', 'Sangarlangkarn A.', 'Lwin H.M.S.', 'Phonphithak S.', 'Apornpong T.', 'Avihingsanon A.']",1,7
"['Koonthongkaew J.', 'Ploysongsri N.', 'Toyokawa Y.', 'Ruangpornvisuti V.', 'Takagi H.']",1,5
"['Paprad T.', 'Lertbutsayanukul C.', 'Jittapiromsak N.']",0,3
"['Joll C.M.', 'Aree S.']",0,2
"['Tanpowpong T.', 'Itthipanichpong T.', 'Limskul D.', 'Tantimethanon T.', 'Jenvorapoj S.']",0,5
"['Pattarajierapan S.', 'Khomvilai S.']",2,2
"['Songsantiphap C.', 'Vanichanan J.', 'Chatsuwan T.', 'Asawanonda P.', 'Boontaveeyuwat E.']",8,5
"['Sangarlangkarn A.', 'Apornpong T.', 'Woodard J.', 'Jordan A.', 'Avihingsanon A.']",1,5
"['Tumkosit M.', 'Han W.M.', 'Tankittiwat K.', 'Chattranukulchai P.', 'Siwamogsatham S.', 'Apornpong T.', 'Ureaphongsukkit T.', 'Kerr S.J.', 'Boonyaratavej S.', 'Avihingsanon A.']",4,10
"['Kittipassorn T.', 'Sirirojrattana B.']",0,2
"['Chutiphongdech T.', 'Vongsaroj R.']",0,2
"['Peletta A.', 'Prompetchara E.', 'Tharakhet K.', 'Kaewpang P.', 'Buranapraditkun S.', 'Yostrerat N.', 'Manopwisedjaroen S.', 'Thitithanyanont A.', 'Avaro J.', 'Krupnik L.', 'Neels A.', 'Ruxrungtham K.', 'Ketloy C.', 'Borchard G.']",2,14
"['Thongsroy J.', 'Mutirangura A.']",0,2
"['Velmurugan R.', 'Kanwal S.', 'Incharoensakdi A.']",0,3
"['Teamsinsungvon A.', 'Ruksakulpiwat C.', 'Amonpattaratkit P.', 'Ruksakulpiwat Y.']",5,4
"['Chumpong K.', 'Tanadkithirun R.', 'Tantiwattanapaibul C.']",3,3
"['Worapongpaiboon R.', 'Vongsaisuwon M.']",0,2
"['Kitsiranuwat S.', 'Suratanee A.', 'Plaimas K.']",2,3
"['Klansupar C.', 'Chaitusaney S.']",3,2
"['Alexander J.B.', 'Marnane M.J.', 'Elsdon T.S.', 'Bunce M.', 'Songploy S.', 'Sitaworawet P.', 'Harvey E.S.']",4,7
"['Kengsakul M.', 'Nieuwenhuyzen-De Boer G.M.', 'Udomkarnjananun S.', 'Kerr S.J.', 'Niehot C.D.', 'van Beekhuizen H.J.']",8,6
"['Bolanos-Martinez O.C.', 'Mahendran G.', 'Rosales-Mendoza S.', 'Vimolmangkang S.']",3,4
"['Santre S.', 'Pumpaibool T.']",0,2
"['Khomkham B.', 'Lipikorn R.']",1,2
"['Phutthimethakul L.', 'Supakata N.']",1,2
"['Maharjan N.', 'Miyazaki H.', 'Pati B.M.', 'Dailey M.N.', 'Shrestha S.', 'Nakamura T.']",11,6
"['Thanasansomboon B.', 'Choemprayong S.', 'Parinyanitikul N.', 'Tanlamai U.', 'Wisessathorn M.', 'Patarapongsant Y.']",0,6
"['Ratanapokasatit Y.', 'Laisuan W.', 'Rattananukrom T.', 'Petchlorlian A.', 'Thaipisuttikul I.', 'Sompornrattanaphan M.']",3,6
"['Changkhaokham B.', 'Suamphan S.', 'Pavasant P.', 'Jitpukdeebodintra S.', 'Leethanakul C.']",0,5
"['Joyklad P.', 'Yooprasertchai E.', 'Rahim A.', 'Ali N.', 'Chaiyasarn K.', 'Hussain Q.']",6,6
"['Sagulkoo P.', 'Chuntakaruk H.', 'Rungrotmongkol T.', 'Suratanee A.', 'Plaimas K.']",4,5
"['Tha T.', 'Piman T.', 'Bhatpuria D.', 'Ruangrassamee P.']",10,4
"['Chitcharoen S.', 'Sivapornnukul P.', 'Payungporn S.']",3,3
"['Charoenwongpaiboon T.', 'Wangpaiboon K.', 'Klaewkla M.', 'Kuttiyawong K.', 'Field R.A.', 'Pichyangkura R.']",1,6
"['Suwittayarak R.', 'Klincumhom N.', 'Ngaokrajang U.', 'Namangkalakul W.', 'Ferreira J.N.', 'Pavasant P.', 'Osathanon T.']",6,7
"['Pathak A.K.', 'Rahman B.M.A.', 'Viphavakit C.']",10,3
"['Chumpolphant S.', 'Suwatronnakorn M.', 'Issaravanich S.', 'Tencomnao T.', 'Prasansuklab A.']",2,5
"['Panpetch W.', 'Phuengmaung P.', 'Hiengrach P.', 'Issara-Amphorn J.', 'Cheibchalard T.', 'Somboonna N.', 'Tumwasorn S.', 'Leelahavanichkul A.']",11,8
"['Chanvorachote P.', 'Jirachotdecho K.', 'Suksumek N.']",0,3
"['Chariyavilaskul P.', 'Phaisal W.', 'Kittanamongkolchai W.', 'Rukrung C.', 'Anutrakulchai S.', 'Avihingsanon Y.']",1,6
"['Tantirukdham N.', 'Sahakitrungruang T.', 'Chaisiwamongkol R.', 'Pongpanich M.', 'Srichomthong C.', 'Assawapitaksakul A.', 'Buasong A.', 'Tongkobpetch S.', 'Yeetong P.', 'Shotelersuk V.']",2,10
"['Istadi I.', 'Amalia R.', 'Riyanto T.', 'Anggoro D.D.', 'Jongsomjit B.', 'Putranto A.B.']",1,6
"['Mahzabin R.', 'Sifat F.H.', 'Anjum S.', 'Nayan A.-A.', 'Kibria M.G.']",2,5
"['Rakphuak I.', 'Musikatavorn K.', 'Lumlertgul S.']",0,3
"['Kunthakudee N.', 'Puangpetch T.', 'Ramakul P.', 'Serivalsatit K.', 'Hunsom M.']",20,5
"['Ko S.S.K.', 'Jindal R.', 'Trivitayanurak W.', 'Tantrakarnapa K.', 'Surinkul N.']",0,5
"['Tedsree N.', 'Likhitwitayawuid K.', 'Sritularak B.', 'Tanasupawat S.']",1,4
"['Pailoplee S.', 'Chawchai S.', 'Nimnate P.']",0,3
"['Sillapachaiyaporn C.', 'Chuchawankul S.', 'Nilkhet S.', 'Moungkote N.', 'Sarachana T.', 'Ung A.T.', 'Baek S.J.', 'Tencomnao T.']",11,8
"['Kirdponpattara S.', 'Chuetor S.', 'Sriariyanun M.', 'Phisalaphong M.']",2,4
"['Tumwijit S.', 'Jitpanya C.', 'Thanasilp S.']",0,3
"['Nakaviroj E.', 'Aroonparkmongkol S.', 'Kunjan S.', 'Sarutipaisarn N.', 'Supornsilchai V.']",0,5
"['Sronsri C.', 'Panitantum N.', 'Sittipol W.', 'U-yen K.', 'Kerdphol P.']",6,5
"['Tinazzi M.', 'Geroin C.', 'Bhidayasiri R.', 'Bloem B.R.', 'Capato T.', 'Djaldetti R.', 'Doherty K.', 'Fasano A.', 'Tibar H.', 'Lopiano L.', 'Margraf N.G.', 'Merello M.', 'Moreau C.', 'Ugawa Y.', 'Artusi C.A.']",10,15
"['Traikiatphum J.', 'Wongharn P.', 'Moonwong J.', 'Songtaweesin W.N.', 'Vitsupakorn S.', 'Premgamone A.', 'Kawichai S.', 'Puthanakit T.']",1,8
"['Somphong A.', 'Poengsungnoen V.', 'Buaruang K.', 'Suriyachadkun C.', 'Sripreechasak P.', 'Tanasupawat S.', 'Phongsopitanun W.']",6,7
"['Sanitsakul H.', 'Woratanarat P.', 'Jaovisidha S.', 'Woratanarat T.']",0,4
"['Srichiangsa N.', 'Ounkaew A.', 'Kasemsiri P.', 'Okhawilai M.', 'Hiziroglu S.', 'Theerakulpisut S.', 'Chindaprasirt P.']",4,7
"['Atasilp C.', 'Biswas M.', 'Jinda P.', 'Nuntharadthanaphong N.', 'Rachanakul J.', 'Hongkaew Y.', 'Vanwong N.', 'Saokaew S.', 'Sukasem C.']",5,9
"['Prasitlumkum N.', 'Tokavanich N.', 'Trongtorsak A.', 'Cheungpasitporn W.', 'Kewcharoen J.', 'Chokesuwattanaskul R.', 'Akoum N.', 'Jared Bunch T.', 'Navaravong L.']",3,9
"['Tungphatthong C.', 'Phadungcharoen T.', 'Sooksawate T.', 'Sukrong S.']",0,4
"['Tangsathapornpong A.', 'Thisyakorn U.']",0,2
"['Songthamwat B.', 'Luangjarmekorn P.', 'Kampitak W.', 'Sivakumar R.K.', 'Karmakar M.K.']",2,5
"['Feng S.', 'Liu Z.', 'Sompongchaiyakul P.', 'Lin B.', 'Wiesner M.G.']",2,5
"['Chanthasan S.', 'Mattheos N.', 'Pisarnturakit P.P.', 'Pimkhaokham A.', 'Subbalekha K.']",2,5
"['Sangsukiam T.', 'Duangmal K.']",4,2
"['Uerpairojkit K.', 'Thongthaweeporn N.', 'Anusorntanawat R.', 'Pipanmekaporn T.', 'Hinthong T.', 'Bunchungmongkol N.', 'Simarangsan N.']",0,7
"['Vibhatabandhu P.', 'Srithongouthai S.']",11,2
"['Lohvithee M.', 'Rassame S.', 'Hibiki T.']",0,3
"['Leelaruedee K.', 'Leelachao S.', 'Kuwahara H.', 'Yongvanich N.', 'Waree K.', 'Wongpisan W.', 'Wutikhun T.', 'Lothongkum G.', 'Visuttipitukul P.']",4,9
"['Thongsawad S.', 'Srisatit S.', 'Fuangrod T.']",5,3
"['Poapolathep S.', 'Klangkaew N.', 'Wongwaipairoj T.', 'Chaiyabutr N.', 'Giorgi M.', 'Poapolathep A.']",1,6
"['Fainanta T.', 'Jaroenporn S.', 'Wititsuwankul P.', 'Malaivijitnond S.']",2,4
"['Nguyen T.S.', 'Phan T.N.', 'Likitlersuang S.', 'Bergado D.T.']",6,4
"['Jongjitphisut N.', 'Phumsuay R.', 'Thitikornpong W.', 'Rashatasakhon P.', 'Muangnoi C.', 'Vajragupta O.', 'Rojsitthisak P.']",2,7
"['Sharma A.', 'Chaudhary S.', 'Malhotra J.', 'Parnianifard A.', 'Wuttisittikulkij L.']",9,5
"['Keawsawasvong S.', 'Ukritchon B.']",0,2
"['Chantaravisoot N.', 'Kaewsapsak P.', 'Mayuramart O.', 'Nimsamer P.', 'Mankhong S.', 'Chomta N.', 'Bootsri R.', 'Alee I.', 'Wongkongkathep P.', 'Treeprasertsuk S.', 'Payungporn S.']",2,11
"['Wu D.', 'Zhang K.', 'Khan F.A.', 'Pandupuspitasari N.S.', 'Liang W.', 'Huang C.', 'Sun F.']",4,7
"['Rattanawong W.', 'Hemachudha P.', 'Anukoolwittaya P.', 'Pongpitakmetha T.']",0,4
"['Rad S.M.A.H.', 'Halpin J.C.', 'Tawinwung S.', 'Suppipat K.', 'Hirankarn N.', 'McLellan A.D.']",1,6
"['Le T.M.', 'Vo D.', 'Rungamornrat J.', 'Bui T.Q.']",6,4
"['Maimongkol P.', 'Yonwises W.', 'Anugulruengkitt S.', 'Sophonphan J.', 'Treyaprasert W.', 'Wacharachaisurapol N.']",2,6
"['Ndeh N.T.', 'Tesfaldet Y.T.', 'Budnard J.', 'Chuaicharoen P.']",6,4
"['Roy K.', 'Sikdar D.', 'Pongwisuthiruchte A.', 'Debnath S.C.', 'Potiyaraj P.']",0,5
"['Keawsawasvong S.', 'Yoang S.', 'Ukritchon B.', 'Banyong R.']",0,4
"['Sritongtae B.', 'Karami Z.', 'Morgan M.R.A.', 'Duangmal K.']",1,4
"['Niyomploy P.', 'Sangvanich P.']",1,2
"['Jiwarungrueangkul T.', 'Liu Z.', 'Sompongchaiyakul P.', 'Jirapinyakul A.', 'Stattegger K.']",1,5
['Kongkiatkamon S.'],0,1
"['Suwannapong K.', 'Thanasilp S.', 'Doutrich D.L.', 'Akkayagorn L.', 'Long N.H.', 'Chimluang J.', 'Pudtong N.', 'Upasen R.']",0,8
"['Vejjabhinanta V.', 'Muangsiri W.', 'Werawatganone P.']",1,3
"['Jaihan W.', 'Mohdee V.', 'Sanongraj S.', 'Pancharoen U.', 'Nootong K.']",9,5
"['Pitakwatchara P.', 'Arunrat J.']",0,2
"['Kamjam M.', 'Wongsawaeng D.', 'Ngaosuwan K.', 'Kiatkittipong W.', 'Hosemann P.', 'Assabumrungrat S.']",2,6
"['Wangsupphaphol A.', 'Idris N.R.N.', 'Jusoh A.', 'Muhamad N.D.', 'Chaitusaney S.']",4,5
"['Sahavacharin A.', 'Sompongchaiyakul P.', 'Thaitakoo D.']",2,3
"['Velmurugan R.', 'Incharoensakdi A.']",5,2
"['Navanukraw P.', 'Lugo-Roman L.A.', 'Im-erbsin R.', 'Suwimonteerabutr J.', 'Chotimanukul S.', 'Chatdarong K.']",0,6
"['Supang W.', 'Ngamprasertsith S.', 'Sakdasri W.', 'Sawangkeaw R.']",6,4
"['Priya A.K.', 'Jalil A.A.', 'Dutta K.', 'Rajendran S.', 'Vasseghian Y.', 'Qin J.', 'Soto-Moscoso M.']",21,7
"['Whangdee P.', 'Saenrang W.', 'Kashima D.P.']",2,3
"['Sakarin S.', 'Rungsipipat A.', 'Surachetpong S.D.']",0,3
"['Mudchimo T.', 'Takahashi K.', 'Mano P.', 'Sanghiran Lee V.', 'Rungrotmongkol T.', 'Namuangruk S.']",5,6
"['Chutima P.', 'Khotsaenlee A.']",8,2
"['Dilokthornsakul P.', 'Sawangjit R.', 'Tangkijvanich P.', 'Chayanupatkul M.', 'Tanwandee T.', 'Sukeepaisarnjaroen W.', 'Sriuttha P.', 'Permsuwan U.']",2,8
"['Sukjamnong S.', 'Chen H.', 'Saad S.', 'Santiyanont R.']",3,4
"['Kunmongkolwut S.', 'Amornkarnjanawat C.', 'Phattarataratip E.']",3,3
"['Arayakarnkul P.', 'Chatjuthamard P.', 'Lhaopadchan S.', 'Treepongkaruna S.']",5,4
"['Chaiyawong S.', 'Charoenkul K.', 'Udom K.', 'Chamsai E.', 'Jairak W.', 'Boonyapisitsopa S.', 'Bunpapong N.', 'Amonsin A.']",1,8
"['Angkunsit A.', 'Suntornchost J.']",1,2
"['Taweevisit M.', 'Nimitpanya P.', 'Thorner P.S.']",0,3
"['Viriyasitavat W.', 'Xu L.', 'Bi Z.', 'Hoonsopon D.']",5,4
"['Auychai P.', 'Khumtrakoon N.', 'Jitongart C.', 'Daomanee P.', 'Laiteerapong A.']",2,5
"['Delgado C.', 'Chiang J.M.', 'Kittiskulnam P.', 'Sheshadri A.', 'Grimes B.', 'Segal M.', 'Kaysen G.A.', 'Johansen K.L.']",5,8
"['Tanjitpiyanond P.', 'Alvarez B.', 'Jetten J.', 'Bentley S.', 'Casara B.G.S.', 'Crimston C.', 'Ionescu O.', 'Jarukasemthawee S.', 'Krug H.', 'Selvanathan H.', 'Steffens N.K.', 'Wang Z.', 'Wibisono S.']",1,13
"['Suparattanapong P.', 'Chankanka O.', 'Matangkasombut O.', 'Govitvattana N.']",0,4
"['Asavasuthiphan V.', 'Nuisin R.', 'Kraiya C.', 'Sukwattanasinitt M.', 'Rashatasakhon P.']",1,5
"['Poofery J.', 'Narapakdeesakul D.', 'Riana E.', 'Arnuphapprasert A.', 'Nugraheni Y.R.', 'Ngamprasertwong T.', 'Wangthongchaicharoen M.', 'Soisook P.', 'Bhodhibundit P.', 'Kaewthamasorn M.']",4,10
"['Jairak W.', 'Charoenkul K.', 'Chamsai E.', 'Udom K.', 'Chaiyawong S.', 'Bunpapong N.', 'Boonyapisitsopa S.', 'Tantilertcharoen R.', 'Techakriengkrai N.', 'Surachetpong S.', 'Tangwangvivat R.', 'Suwannakarn K.', 'Amonsin A.']",16,13
"['Napavichayanun S.', 'Vasuratna A.', 'Santibenchakul S.', 'Cherdchom S.', 'Aramwit P.']",0,5
"['Dien L.T.', 'Ky L.B.', 'Huy B.T.', 'Mursalim M.F.', 'Kayansamruaj P.', 'Senapin S.', 'Rodkhum C.', 'Dong H.T.']",14,8
"['Piewbang C.', 'Wardhani S.W.', 'Dankaona W.', 'Yostawonkul J.', 'Boonrungsiman S.', 'Surachetpong W.', 'Kasantikul T.', 'Techangamsuwan S.']",3,8
"['Manomaisaowapak P.', 'Nartkulpat A.', 'Songsiri J.']",3,3
"['Udom K.', 'Jairak W.', 'Chamsai E.', 'Charoenkul K.', 'Boonyapisitsopa S.', 'Bunpapong N.', 'Techakriengkrai N.', 'Amonsin A.']",17,8
"['Niyompanich J.', 'Chuysinuan P.', 'Pavasant P.', 'Supaphol P.']",1,4
"['Chiengthong K.', 'Ruanphoo P.', 'Chatsuwan T.', 'Bunyavejchevin S.']",5,4
"['Laoruengthana A.', 'Rattanaprichavej P.', 'Mahatthanatrakul A.', 'Tantimethanon T.', 'Lohitnavy M.', 'Pongpirul K.']",5,6
"['Bankeeree W.', 'Watanabe T.', 'Punnapayak H.', 'Lotrakul P.', 'Prasongsuk S.', 'Li R.', 'Yanto D.H.Y.']",2,7
"['Wannarong D.', 'Singhanart T.']",0,2
"['Chaisri P.', 'Ponpesh P.']",1,2
"['Paz C.V.', 'Fereidooni M.', 'Praserthdam P.', 'Santiago A.A.', 'Praserthdam S.', 'Marquez V.']",6,6
"['Meesattham S.', 'Kim-Lohsoontorn P.']",5,2
['Dechawatanapaisal D.'],1,1
"['Maltz M.R.', 'Carey C.J.', 'Freund H.L.', 'Botthoff J.K.', 'Hart S.C.', 'Stajich J.E.', 'Aarons S.M.', 'Aciego S.M.', 'Blakowski M.', 'Dove N.C.', 'Barnes M.E.', 'Pombubpa N.', 'Aronson E.L.']",1,13
"['Gomme J.', 'Wanlapakorn N.', 'Ha H.T.T.', 'Leuridan E.', 'Herzog S.A.', 'Maertens K.']",2,6
"['Hongsuchon T.', 'Li J.']",1,2
"['Khaksar G.', 'Sirijan M.', 'Suntichaikamolkul N.', 'Sirikantaramas S.']",1,4
"['Jittat N.', 'Pongpirul K.', 'Tepwituksakit B.', 'Iammaleerat P.', 'Heath J.', 'Lungchukiet P.', 'Taechakraichana N.', 'Charukitpipat A.']",0,8
"['Canh V.D.', 'Liu M.', 'Sangsanont J.', 'Katayama H.']",3,4
"['Bolanos-Martinez O.C.', 'Malla A.', 'Rosales-Mendoza S.', 'Vimolmangkang S.']",0,4
"['Du J.', 'Ding L.', 'Su S.', 'Hu W.', 'Wang Y.', 'Loh K.-H.', 'Yang S.', 'Chen M.', 'Roeroe K.A.', 'Songploy S.', 'Liu Z.', 'Chen B.']",2,12
"['Khine H.E.E.', 'Sungthong R.', 'Sritularak B.', 'Prompetchara E.', 'Chaotham C.']",3,5
"['Wattanawarangkoon T.', 'Sinthupundaja J.', 'Suppakitjarak N.', 'Chiadamrong N.']",2,4
"['Maitriboriruks R.', 'Piya-Aromrat P.', 'Limpiyakorn Y.']",0,3
"['Wu S.', 'Li F.', 'Tan J.', 'Ye X.', 'Le Y.', 'Liu N.', 'Everts V.', 'Wan Q.']",1,8
"['Chanchaidechachai T.', 'Saatkamp H.', 'Inchaisri C.', 'Hogeveen H.']",1,4
"['Ridtitid W.', 'Faknak N.', 'Piyachaturawat P.', 'Teeratorn N.', 'Sritunyarat Y.', 'Angsuwatcharakon P.', 'Mekaroonkamol P.', 'Kongkam P.', 'Rerknimitr R.']",0,9
"['Huang Z.', 'Nguyen M.T.', 'Sim W.J.', 'Takahashi M.', 'Kheawhom S.', 'Yonezawa T.']",5,6
"['Lin X.', 'Sivarak O.', 'Chou T.-H.', 'Lin Y.-T.', 'Rahardja U.', 'Ruangkanjanases A.', 'Lin Y.-C.', 'Chen S.-C.']",0,8
"['Javed M.U.', 'Mukhtar H.', 'Hayat M.T.', 'Rashid U.', 'Mumtaz M.W.', 'Ngamcharussrivichai C.']",10,6
"['Phomrak S.', 'Phisalaphong M.', 'Zhang Newby B.-M.']",1,3
"['Chongcharoenchaikul T.', 'Miyaji K.', 'Junkong P.', 'Poompradub S.', 'Ikeda Y.']",3,5
"['Chancharoenthana W.', 'Kamolratanakul S.', 'Ariyanon W.', 'Thanachartwet V.', 'Phumratanaprapin W.', 'Wilairatana P.', 'Leelahavanichkul A.']",10,7
"['Techawiwattanaboon T.', 'Courant T.', 'Brunner L.', 'Sathean-anan-kun S.', 'Krangvichian P.', 'Iadsee N.', 'Nakornpakdee Y.', 'Sangjun N.', 'Komanee P.', 'Collin N.', 'Ruxrungtham K.', 'Patarakul K.']",1,12
"['Seatamanoch N.', 'Kongdachalert S.', 'Sunantaraporn S.', 'Siriyasatien P.', 'Brownell N.']",3,5
"['Chokesuwattanaskul A.', 'Marshall C.R.', 'Van Harskamp N.', 'Houlden H.', 'Rohrer J.D.', 'Hardy C.J.D.', 'Warren J.D.']",0,7
"['Chanprasartsuk O.-O.', 'Prakitchaiwattana C.']",3,2
['Aldabergenov Y.'],0,1
"['Pariwat P.', 'Masodsai K.', 'Chuanchaiyakul R.']",0,3
"['Kayanna N.', 'Suppavorasatit I.', 'Bankeeree W.', 'Lotrakul P.', 'Punnapayak H.', 'Prasongsuk S.']",0,6
"['De Zwart A.', 'Riezebos-Brilman A.', 'Lunter G.', 'Vonk J.', 'Glanville A.R.', 'Gottlieb J.', 'Permpalung N.', 'Kerstjens H.', 'Alffenaar J.-W.', 'Verschuuren E.']",9,10
"['Wongpattananukul S.', 'Nungarlee U.', 'Ruangprach A.', 'Sulong S.', 'Sanporkha P.', 'Adisakwattana S.', 'Ngamukote S.']",3,7
"['Juthathan M.', 'Chantarojsiri T.', 'Tuntulani T.', 'Leeladee P.']",1,4
"['Kalong M.', 'Srifa A.', 'Hongmanorom P.', 'Cholsuk C.', 'Klysubun W.', 'Ratchahat S.', 'Koo-amornpattana W.', 'Khemthong P.', 'Assabumrungrat S.', 'Kawi S.']",8,10
"['Phadungbut P.', 'Koo-amornpattana W.', 'Bumroongsri P.', 'Ratchahat S.', 'Kunthakudee N.', 'Jonglertjunya W.', 'Chalermsinsuwan B.', 'Hunsom M.']",4,8
"['Tanpichai S.', 'Boonmahitthisud A.', 'Soykeabkaew N.', 'Ongthip L.']",66,4
"['Viratchaiboott N.', 'Sakunpongpitiporn P.', 'Niamlang S.', 'Sirivat A.']",3,4
"['Magnaye A.M.T.', 'Narisma G.T.', 'Cruz F.T.', 'Dado J.M.B.', 'Tangang F.', 'Juneng L.', 'Ngo-Duc T.', 'Phan-Van T.', 'Santisirisomboon J.', 'Singhruck P.', 'Gunawan D.', 'Aldrian E.']",1,12
"['Jandang S.', 'Viyakarn V.', 'Yoshioka Y.', 'Shinzato C.', 'Chavanich S.']",1,5
"['Phuakkhaw D.', 'Amonpattaratkit P.', 'Klysubun W.', 'Saiwattanasuk P.', 'Midpanon S.', 'Porntheeraphat S.', 'Klamchuen A.', 'Wongchaisuwat A.', 'Sagawa T.', 'Viravathana P.']",0,10
"['Sronsri C.', 'Sittipol W.', 'U-Yen K.']",0,3
"['Pan-utai W.', 'Thitiprasert S.', 'Pornpukdeewattana S.']",0,3
"['Ashouri S.', 'Khor S.-S.', 'Hitomi Y.', 'Sawai H.', 'Nishida N.', 'Sugiyama M.', 'Kawai Y.', 'Posuwan N.', 'Tangkijvanich P.', 'Komolmit P.', 'Tsuiji M.', 'Shotelersuk V.', 'Poovorawan Y.', 'Mizokami M.', 'Tokunaga K.']",0,15
"['Tantipat C.', 'Kasetsuwan N.', 'Chotikkakamthorn P.', 'Pongpirul K.']",0,4
"['Chen S.-C.', 'Chou T.-H.', 'Hongsuchon T.', 'Ruangkanjanases A.', 'Kittikowit S.', 'Lee T.-C.']",10,6
['Barthel A.'],0,1
['Boonmee L.'],0,1
['Pradittatsanee D.'],0,1
"['Chetruengchai W.', 'Singchat W.', 'Srichomthong C.', 'Assawapitaksakul A.', 'Srikulnath K.', 'Ahmad S.F.', 'Phokaew C.', 'Shotelersuk V.']",0,8
"['Seresirikachorn K.', 'Thiamthat W.', 'Sriyuttagrai W.', 'Soonthornworasiri N.', 'Singhanetr P.', 'Yudtanahiran N.', 'Theeramunkong T.']",6,7
"['Di Francesco D.', 'Rigo D.', 'Reddy Baddigam K.', 'Mathew A.P.', 'Hedin N.', 'Selva M.', 'Samec J.S.M.']",6,7
"['Mozingo L.A.', 'Darnthamrongkul W.']",0,2
"['Suteethorn K.', 'Bopp J.']",0,2
"['Nuanualsuwan S.', 'Songkasupa T.', 'Boonpornprasert P.', 'Suwankitwat N.', 'Lohlamoh W.', 'Nuengjamnong C.']",4,6
"['Duan K.', 'Que T.', 'Koppala S.', 'Balan R.', 'Lokesh B.', 'Pillai R.', 'David S.', 'Karthikeyan P.', 'Ramamoorthy S.', 'Lekshmi I.C.', 'Kemacheevakul P.', 'Padmavathy N.', 'Munusamy S.']",10,13
"['Sapyen W.', 'Toonchue S.', 'Praphairaksit N.', 'Imyim A.']",9,4
"['Weerapattanawong N.', 'Hoonsopon D.', 'Chandrachai A.', 'Triukose S.']",0,4
"['Promratpan W.', 'Theerasuwipakorn N.', 'Lertsuwunseri V.', 'Srimahachota S.']",0,4
