authors,citedby,author_count
"['Chavanaves S.', 'Fantke P.', 'Limpaseni W.', 'Attavanich W.', 'Panyametheekul S.', 'Gheewala S.H.', 'Prapaspongsa T.']",10,7
"['Navabshan I.', 'Sakthivel B.', 'Pandiyan R.', 'Antoniraj M.G.', 'Dharmaraj S.', 'Ashokkumar V.', 'Khoo K.S.', 'Chew K.W.', 'Sugumaran A.', 'Show P.L.']",11,10
['Nademanee K.'],6,1
"['Saraboon C.', 'Siriphorn A.']",6,2
"['North C.', 'Desai R.', 'Saunders R.', 'Suarez-Gonzalez A.', 'Bamiou D.', 'Costafreda S.G.', 'de Haan G.', 'Halls G.', 'Heutink J.', ""O'Nions E."", 'Utoomprurkporn N.', 'John A.', 'Stott J.']",3,13
"['Pitak-Arnnop P.', 'Auychai P.', 'Subbalekha K.', 'Malakul A.', 'Meningaud J.-P.', 'Neff A.']",1,6
"['Charoenwong B.', 'Nettayanan S.', 'Saengchote K.']",3,3
"['Yonwises W.', 'Wacharachaisurapol N.', 'Anugulruengkitt S.', 'Maimongkol P.', 'Treyaprasert W.']",5,5
"['Amparyup P.', 'Charoensapsri W.', 'Soponpong S.', 'Jearaphunt M.', 'Wongpanya R.', 'Tassanakajon A.']",5,6
"['Ahmad I.', 'Firdaus Mohd Nazeri M.', 'Azmira Salleh N.', 'Kheawhom S.', 'Mustafa Erer A.', 'Kurt A.', 'Azmin Mohamad A.']",5,7
"['Sangtong N.', 'Chaisuwan T.', 'Wongkasemjit S.', 'Ishida H.', 'Redpradit W.', 'Seneesrisakul K.', 'Thubsuang U.']",18,7
"['SUWANPRAKORN N.', 'CHANVORACHOTE P.', 'TONGYEN T.', 'SRITULARAK B.', 'SUVANPRAKORN P.']",5,5
"['Jaiaue P.', 'Srimongkol P.', 'Thitiprasert S.', 'Tanasupawat S.', 'Cheirsilp B.', 'Assabumrungrat S.', 'Thongchul N.']",1,7
"['Tharabenjasin P.', 'Ferraris R.P.', 'Choowongkomon K.', 'Pongkorpsakol P.', 'Worakajit N.', 'Sawasvirojwong S.', 'Pabalan N.', 'Na-Bangchang K.', 'Muanprasat C.']",1,9
"['Waditee-Sirisattha R.', 'Kageyama H.']",4,2
"['Phan T.N.', 'Likitlersuang S.', 'Kamchoom V.', 'Leung A.K.']",14,4
"['Bawornvaraporn U.', 'Zomorodi A.R.', 'Friedman A.H.', 'Fukushima T.']",1,4
"['Watanaboonyongcharoen P.', 'Akkawat B.', 'Tohthong T.', 'Rojnuckarin P.']",0,4
"['Yaisamlee R.', 'Reubroycharoen P.']",2,2
"['Kalambate P.K.', 'Noiphung J.', 'Rodthongkum N.', 'Larpant N.', 'Thirabowonkitphithan P.', 'Rojanarata T.', 'Hasan M.', 'Huang Y.', 'Laiwattanapaisal W.']",41,9
"['Uttamaprakrom W.', 'Reubroycharoen P.', 'Charoensiritanasin P.', 'Tatiyapantarak J.', 'Srifa A.', 'Koo-Amornpattana W.', 'Chaiwat W.', 'Sakdaronnarong C.', 'Sudoh M.', 'Watanabe R.', 'Fukuhara C.', 'Ratchahat S.']",12,12
"['Sukkarak R.', 'Tanapalungkorn W.', 'Likitlersuang S.', 'Ueda K.']",20,4
"['Sirichindakul P.', 'Ieamsuwan D.', 'Wattanakul T.', 'Taesombat W.', 'Sutherasan M.', 'Vorasittha A.', 'Nonthasoot B.']",1,7
"['Lehmann A.L.C.F.', 'Alfieri D.F.', 'de Araujo M.C.M.', 'Trevisani E.R.', 'Nagao M.R.', 'Pesente F.S.', 'Gelinski J.R.', 'de Freitas L.B.', 'Flauzino T.', 'Lehmann M.F.', 'Lozovoy M.A.B.', 'Bregano J.W.', 'Simao A.N.C.', 'Maes M.', 'Reiche E.M.V.']",8,15
"['Sermsiripoca K.', 'Pisarnturakit P.P.', 'Mattheos N.', 'Pimkhaokham A.', 'Subbalekha K.']",2,5
"['Suresh S.', 'Sivaramakrishnan R.', 'Radha K.V.', 'Incharoensakdi A.', 'Pugazhendhi A.']",2,5
"['Kotcharoen W.', 'Watari T.', 'Adlin N.', 'Nakamura Y.', 'Satanwat P.', 'Pungrasmi W.', 'Powtongsook S.', 'Takeuchi Y.', 'Hatamoto M.', 'Yamazaki S.', 'Yamaguchi T.']",7,11
"['Veeravinantanakul A.', 'Takahashi R.', 'Agangi A.', 'Ohba T.', 'Watanabe Y.', 'Elburg M.A.', 'Ueckermann H.', 'Kanjanapayont P.', 'Charusiri P.']",3,9
"['Quicke D.L.J.', 'Fagan-Jeffries E.P.', 'Jasso-Martinez J.M.', 'Zaldivar-Riveron A.', 'Shaw M.R.', 'Janzen D.H.', 'Hallwachs W.', 'Smith M.A.', 'Hebert P.D.N.', 'Hrcek J.', 'Miller S.', 'Sharkey M.J.', 'Shaw S.R.', 'Butcher B.A.']",4,14
"['Bawornvaraporn U.', 'Zomorodi A.R.', 'Friedman A.H.', 'Fukushima T.']",1,4
"['Yurayart N.', 'Ninvilai P.', 'Chareonviriyaphap T.', 'Kaewamatawong T.', 'Thontiravong A.', 'Tiawsirisup S.']",5,6
"['Wetcho S.', 'Na-Songkhla J.']",1,2
"['Norasetthada L.', 'Wongkhantee S.', 'Chaipokam J.', 'Charoenprasert K.', 'Chuncharunee S.', 'Rojnuckarin P.', 'Sirijerachai C.', 'Wanachiwanawin W.', 'Issaragrisil S.']",5,9
"['Laohapojanart N.', 'Ratanajamit C.', 'Kawkitinarong K.', 'Srichana T.']",11,4
"['Pandiyan R.', 'Sugumaran A.', 'Samiappan S.', 'Sengottaiyan P.', 'Ayyaru S.', 'Dharmaraj S.', 'Ashokkumar V.', 'Pugazhendhi A.']",0,8
"['Thupsuri S.', 'Tabtimsai C.', 'Ruangpornvisuti V.', 'Wanno B.']",8,4
"['Chayanupatkul M.', 'Gambarin-Gelwan M.', 'Schiano T.D.']",0,3
"['Lertphadungkit P.', 'Qiao X.', 'Sirikantaramas S.', 'Satitpatipan V.', 'Ye M.', 'Bunsupa S.']",6,6
"['Boonmeerati U.', 'Sampanpanish P.']",4,2
"['Chuesiang P.', 'Ryu V.', 'Siripatrawan U.', 'He L.', 'McLandsborough L.']",7,5
"['Charoenwongpaiboon T.', 'Wangpaiboon K.', 'Pichyangkura R.']",4,3
"['Urkasemsin G.', 'Pongpanich M.', 'Sariya L.', 'Kongcharoen A.', 'Buddhirongawatr R.', 'Rungarunlert S.', 'Ferreira J.N.', 'Chetruengchai W.', 'Phokaew C.', 'Srichomthong C.', 'Shotelersuk V.']",1,11
"['Engkawong S.', 'Mattheos N.', 'Pisarnturakit P.P.', 'Pimkhaokham A.', 'Subbalekha K.']",10,5
"['Dokmai V.', 'Sinthiptharakoon K.', 'Phuthong W.', 'Pavarajarn V.']",4,4
"['Kerdpol K.', 'Nutho B.', 'Krusong K.', 'Poo-arporn R.P.', 'Rungrotmongkol T.', 'Hannongbua S.']",8,6
"['Chuesiang P.', 'Ryu V.', 'Siripatrawan U.', 'McLandsborough L.', 'He L.']",4,5
"['Muthitacharoen A.', 'Wanichthaworn W.', 'Burong T.']",1,3
"['Udomkarnjananun S.', 'Francke M.I.', 'De Winter B.C.M.', 'Mulder M.B.', 'Baan C.C.', 'Metselaar H.J.', 'den Hoed C.M.', 'Hesselink D.A.']",10,8
"['Ruttanakorn K.', 'Phadungcharoen N.', 'Laiwattanapaisal W.', 'Chinsriwongkul A.', 'Rojanarata T.']",9,5
"['Park I.', 'Ryota T.', 'Yuto T.', 'Tabelin C.B.', 'Phengsaart T.', 'Jeon S.', 'Ito M.', 'Hiroyoshi N.']",13,8
"['Boonamnaj P.', 'Pandey R.B.', 'Sompornpisut P.']",3,3
"['Palasuwan D.', 'Chalidabhongse T.H.', 'Chancharoen R.', 'Palasuwan A.', 'Kobchaisawat T.', 'Phanomchoeng G.']",0,6
"['Hanh Le T.M.', 'Singto S.', 'Sajomsang W.', 'Mongkolnavin R.', 'Nuisin R.', 'Painmanakul P.', 'Sairiam S.']",14,7
"['Teengam P.', 'Nisab N.', 'Chuaypen N.', 'Tangkijvanich P.', 'Vilaivan T.', 'Chailapakul O.']",24,6
"['Kanchanasin P.', 'Yuki M.', 'Kudo T.', 'Ohkuma M.', 'Phongsopitanun W.', 'Tanasupawat S.']",0,6
"['Panaput T.', 'Peerapornratana S.', 'Sirivongrangson P.', 'Kulvichit W.', 'Lumlertgul N.', 'Jonny J.', 'Praditpornsilpa K.', 'Tungsanga K.', 'Eiam-Ong S.', 'Srisawat N.']",3,10
"['Manna S.', 'Das P.', 'Basak P.', 'Sharma A.K.', 'Singh V.K.', 'Patel R.K.', 'Pandey J.K.', 'Ashokkumar V.', 'Pugazhendhi A.']",34,9
"['Singhon P.', 'Phoraksa O.', 'Incharoensakdi A.', 'Monshupanee T.']",8,4
"['Manaspon C.', 'Boonsimma P.', 'Phokaew C.', 'Theerapanon T.', 'Sriwattanapong K.', 'Porntaveetus T.', 'Shotelersuk V.']",3,7
"['Rani D.', 'Kobtrakul K.', 'Luckanagul J.A.', 'Thaweesest W.', 'Rojsitthisak P.', 'De-Eknamkul W.', 'Vimolmangkang S.']",4,7
"['Watsuntorn W.', 'Chuengcharoenphanich N.', 'Niltaya P.', 'Butkumchote C.', 'Theerachat M.', 'Glinwong C.', 'Qi W.', 'Wang Z.', 'Chulalaksananukul W.']",13,9
"['Sakunpongpitiporn P.', 'Phasuksom K.', 'Sirivat A.']",4,3
"['Silambarasan S.', 'Logeswari P.', 'Sivaramakrishnan R.', 'Kamaraj B.', 'Lan Chi N.T.', 'Cornejo P.']",12,6
"['Chitsuthipakorn W.', 'Thanaphiphatsatja A.', 'Doungbuppha P.', 'Lawpoolsri S.', 'Seresirikachorn K.', 'Snidvongs K.']",3,6
"['Alahmad W.', 'Kraiya C.', 'Varanusupakul P.', 'Tabani H.', 'Varanusupakul P.']",20,5
"['Govitvattana N.', 'Kaku M.', 'Ohyama Y.', 'Jaha H.', 'Lin I.-P.', 'Mochida H.', 'Pavasant P.', 'Mochida Y.']",1,8
"['Chavalitkul J.', 'Sirikoom P.', 'Thadasri P.', 'Dubas S.T.']",1,4
"['Reutrakul S.', 'Chen H.', 'Chirakalwasan N.', 'Charoensri S.', 'Wanitcharoenkul E.', 'Amnakkittikul S.', 'Saetung S.', 'Layden B.T.', 'Chlipala G.E.']",5,9
"['Nuamcharoen P.', 'Kobayashi T.', 'Potiyaraj P.']",9,3
"['Satayavibul A.', 'Ratanatamskul C.']",3,2
"['Teerawichitchainan B.', 'Pothisiri W.']",5,2
"['Taechameekietichai T.', 'Suvannachart P.', 'Kittiskulnam P.', 'Chansangpetch S.']",0,4
"['Suwanprasit W.', 'Lertpimonchai A.', 'Thienpramuk L.', 'Vathesatogkit P.', 'Sritara P.', 'Tamsailom S.']",4,6
"['Tontisirin N.', 'Anantsuksomsri S.']",2,2
"['Sayer E.J.', 'Baxendale C.', 'Birkett A.J.', 'Brechet L.M.', 'Castro B.', 'Kerdraon-Byrne D.', 'Lopez-Sangil L.', 'Rodtassana C.']",14,8
"['Saito E.', 'Takahashi R.', 'Wintachai J.', 'Anunthavorasakul A.']",5,4
"['Thunyaratchatanon C.', 'Sinsakullert W.', 'Luengnaruemitchai A.', 'Faungnawakij K.']",11,4
"['Aeimlapa R.', 'Wongdee K.', 'Tiyasatkulkovit W.', 'Kengkoom K.', 'Krishnamra N.', 'Charoenphandhu N.']",7,6
"['Praditsangthong R.', 'Slakkham B.', 'Bhattarakosol P.']",0,3
"['Udomsinprasert W.', 'McConachie E.', 'Ngarmukos S.', 'Theerawattanapong N.', 'Tanavalee A.', 'Honsawek S.']",5,6
"['Pumkrachang S.', 'Asawarungsaengkul K.', 'Chutima P.']",0,3
"['Siralertmukul K.', 'Yuenyaw N.', 'Watcharamul S.', 'Nuisin R.']",0,4
"['Prasertsuk S.', 'Wijitkosum S.']",5,2
"['Charoenwongpaiboon T.', 'Wangpaiboon K.', 'Pichyangkura R.', 'Nepogodiev S.A.', 'Wonganan P.', 'Mahalapbutr P.', 'Field R.A.']",12,7
"['Niu J.', 'Yue Y.', 'Yang C.', 'Wang Y.', 'Qin J.', 'Zhang X.', 'Wu Z.-S.']",23,7
"['Yusuf S.M.', 'Astuti R.I.', 'Batubara I.', 'Chavasiri W.']",0,4
"['Jandam N.', 'Serivalsatit K.', 'Hunsom M.', 'Pruksathorn K.']",6,4
['Wongsurawat W.'],0,1
['Pyae A.'],2,1
"['Cali U.', 'Kuzlu M.', 'Pipattanasomporn M.', 'Kempf J.', 'Bai L.']",11,5
"['Harvey E.S.', 'Watts S.L.', 'Saunders B.J.', 'Driessen D.', 'Fullwood L.A.F.', 'Bunce M.', 'Songploy S.', 'Kettratad J.', 'Sitaworawet P.', 'Chaiyakul S.', 'Elsdon T.S.', 'Marnane M.J.']",6,12
"['Perazzolo L.M.', 'Li C.', 'Somboonwiwat K.']",2,3
"['Hnoonual A.', 'Kor-anantakul P.', 'Charalsawadi C.', 'Worachotekamjorn J.', 'Limprasert P.']",0,5
"['Promphet N.', 'Ummartyotin S.', 'Ngeontae W.', 'Puthongkham P.', 'Rodthongkum N.']",48,5
"['Kaewdum N.', 'Chotpantarat S.']",13,2
"['Khan I.', 'Mansi W.', 'Lin K.-L.', 'Liu C.-F.', 'Suanpong K.', 'Ruangkanjanases A.']",3,6
"['Boonjindasup W.', 'Marchant J.M.', 'McElrea M.S.', 'Yerkovich S.T.', 'Masters I.B.', 'Chang A.B.']",2,6
"['Sahub C.', 'Andrews J.L.', 'Smith J.P.', 'Mohamad Arif M.A.', 'Tomapatanaget B.', 'Steed J.W.']",4,6
"['Honglertkongsakul K.', 'Nilgumhang K.', 'Mongkolnavin R.', 'Tangjitsomboon P.', 'Acharry S.', 'Ngamrungroj D.']",0,6
"['Nuanchuay T.', 'Sinthupinyo S.']",0,2
"['Sakulworakan R.', 'Chokmangmeepisarn P.', 'Dinh-Hung N.', 'Sivaramasamy E.', 'Hirono I.', 'Chuanchuen R.', 'Kayansamruaj P.', 'Rodkhum C.']",10,8
"['Rattanacheeworn P.', 'Kerr S.J.', 'Kittanamongkolchai W.', 'Townamchai N.', 'Udomkarnjananun S.', 'Praditpornsilpa K.', 'Thanusuwannasak T.', 'Udomnilobol U.', 'Jianmongkol S.', 'Ongpipattanakul B.', 'Prueksaritanont T.', 'Avihingsanon Y.', 'Chariyavilaskul P.']",7,13
"['Sharma A.', 'Chaudhary S.', 'Malhotra J.', 'Saadi M.', 'Al Otaibi S.', 'Nebhen J.', 'Wuttisittikulkij L.']",18,7
"['Shaikh N.S.', 'Lokhande V.C.', 'Praserthdam S.', 'Lokhande C.D.', 'Ezema F.I.', 'Salunkhe D.J.', 'Shaikh J.S.', 'Kanjanaboos P.']",11,8
"['Aiamsiri P.', 'Tumnantong D.', 'Yoosuk B.', 'Ngamcharussrivichai C.', 'Prasassarakich P.']",6,5
"['Nooseisai M.', 'Viwattanakulvanid P.', 'Kumar R.', 'Viriyautsahakul N.', 'Muhammad Baloch G.', 'Somrongthong R.']",4,6
"['Kongprajug A.', 'Chyerochana N.', 'Rattanakul S.', 'Denpetkul T.', 'Sangkaew W.', 'Somnark P.', 'Patarapongsant Y.', 'Tomyim K.', 'Sresung M.', 'Mongkolsuk S.', 'Sirikanchana K.']",16,11
"['Iwasaki Y.W.', 'Sriswasdi S.', 'Kinugasa Y.', 'Adachi J.', 'Horikoshi Y.', 'Shibuya A.', 'Iwasaki W.', 'Tashiro S.', 'Tomonaga T.', 'Siomi H.']",4,10
"['Phichitsurathaworn N.', 'Simasatitkul L.', 'Amornraksa S.', 'Anantpinijwatna A.', 'Charoensuppanimit P.', 'Assabumrungrat S.']",3,6
"['Vongsariyavanich S.', 'Sundaraketu P.', 'Sakulsirajit R.', 'Suriyapornchaikul C.', 'Therarachatamongkol S.', 'Boonraungrod N.', 'Pearodwong P.', 'Tummaruk P.']",8,8
"['Wittayarat M.', 'Pukazhenthi B.S.', 'Tipkantha W.', 'Techakumphu M.', 'Srisuwatanasagul S.', 'Panyaboriban S.']",3,6
"['Nawavimarn P.', 'Rongsayamanont W.', 'Subsanguan T.', 'Luepromchai E.']",10,4
"['Punnoy P.', 'Preechakasedkit P.', 'Aumnate C.', 'Rodthongkum N.', 'Potiyaraj P.', 'Ruecha N.']",7,6
"['Jampasa S.', 'Ngamrojanavanich N.', 'Rengpipat S.', 'Chailapakul O.', 'Kalcher K.', 'Chaiyo S.']",27,6
"['Yamkasem J.', 'Piewbang C.', 'Techangamsuwan S.', 'Pierezan F.', 'Soto E.', 'Surachetpong W.']",13,6
"['Sivaramakrishnan R.', 'Incharoensakdi A.']",2,2
"['Roy K.', 'Debnath S.C.', 'Pongwisuthiruchte A.', 'Potiyaraj P.']",25,4
"['Krassanairawiwong T.', 'Suvannit C.', 'Pongpirul K.', 'Tungsanga K.']",4,4
"['Choon X.Y.', 'Lumlertgul N.', 'Cameron L.', 'Jones A.', 'Meyer J.', 'Slack A.', 'Vollmer H.', 'Barrett N.A.', 'Leach R.', 'Ostermann M.']",5,10
"['Boonchutima S.', 'Noonpakdee P.']",0,2
"['Kodaka A.', 'Leelawat N.', 'Ino E.', 'Tang J.', 'Park J.', 'Kohtake N.']",2,6
"['Olaru S.', 'Stoican F.', 'Kheawhom S.']",6,3
"['Srivaro S.', 'Lim H.', 'Li M.', 'Jantawee S.', 'Tomad J.']",6,5
"['Vivatvakin S.', 'Amnuay K.', 'Suankratay C.']",0,3
"['Damrhung P.', 'Skar L.']",0,2
"['Jantraphakorn Y.', 'Viriyakitkosol R.', 'Jongkaewwattana A.', 'Kaewborisuth C.']",8,4
"['Phokaewvarangkul O.', 'Vateekul P.', 'Wichakam I.', 'Anan C.', 'Bhidayasiri R.']",2,5
"['Risangud N.', 'Jiraborvornpongsa N.', 'Pasee S.', 'Kaewkong P.', 'Kunkit N.', 'Sungkhaphan P.', 'Janvikul W.']",3,7
"['Seeharaj P.', 'Vittayakorn N.', 'Morris J.', 'Kim-Lohsoontorn P.']",12,4
"['Sakcharoen T.', 'Ratanatamskul C.', 'Chandrachai A.']",8,3
"['Antoniadis I.', 'Chatrabhuti A.']",1,2
"['Sawasdee P.', 'Booth J.', 'Hauzenberger C.', 'Nantasin P.', 'Sanguankaew S.']",0,5
"['Phakham T.', 'Bulaon C.J.I.', 'Khorattanakulchai N.', 'Shanmugaraj B.', 'Buranapraditkun S.', 'Boonkrai C.', 'Sooksai S.', 'Hirankarn N.', 'Abe Y.', 'Strasser R.', 'Rattanapisit K.', 'Phoolcharoen W.']",11,12
"['Chaudhary S.', 'Wuttisittikulkij L.', 'Nebhen J.', 'Tang X.', 'Saadi M.', 'Al Otaibi S.', 'Althobaiti A.', 'Sharma A.', 'Choudhary S.']",18,9
"['Huanmanop T.', 'Issara I.', 'Agthong S.', 'Chentanez V.']",1,4
"['Suklaew P.O.', 'Chusak C.', 'Wang C.-K.', 'Adisakwattana S.']",3,4
"['Jansook P.', 'Hnin H.M.', 'Loftsson T.', 'Stefansson E.']",12,4
"['Ismail A.', 'Kerdpol K.', 'Rungrotmongkol T.', 'Tananuwong K.', 'Ueno T.', 'Ekasit S.', 'Muangsin N.', 'Krusong K.']",9,8
"['Shaikh J.S.', 'Shaikh N.S.', 'Mishra Y.K.', 'Pawar S.S.', 'Parveen N.', 'Shewale P.M.', 'Sabale S.', 'Kanjanaboos P.', 'Praserthdam S.', 'Lokhande C.D.']",22,10
"['Taweevisit M.', 'Thorner P.S.']",0,2
"['Mehrotra R.', 'Allchurch A.', 'Monchanin C.', 'Scott C.M.']",1,4
['Jaroenkitboworn K.'],0,1
"['Kiatwisarnkij N.', 'Fapinyo P.', 'Chanthawong K.', 'Horoak P.', 'Wangyao P.']",0,5
"['Panraluk C.', 'Sreshthaputra A.']",0,2
"['Duangkaew S.', 'Tangchitnusorn K.']",0,2
"['Piseth N.', 'Charungkaittikul S.']",0,2
"['Keaswejjareansuk W.', 'Keawmaloon S.', 'Sawangrat N.', 'Puttipipatkhachorn S.', 'Yata T.', 'Maitarad P.', 'Shi L.', 'Khongkow M.', 'Namdee K.']",4,9
"['Liu Y.', 'Chakraborty S.', 'Direksilp C.', 'Scheiger J.M.', 'Popova A.A.', 'Levkin P.A.']",4,6
"['Wati N.S.', 'Wongsasuluk P.', 'Soewondo P.']",2,3
"['Wang P.', 'Huang H.', 'Lee E.', 'Petaibanlue J.']",1,4
"['Cao J.', 'Zhang D.', 'Yue Y.', 'Pakornchote T.', 'Bovornratanaraks T.', 'Sawangphruk M.', 'Zhang X.', 'Qin J.']",36,8
"['Thadsri T.', 'Chooluck K.', 'Chingunpitak J.', 'Supornsilchai V.', 'Nosoongnoen W.']",0,5
"['Khammanewanitwong N.', 'Rangkupan R.', 'Werawatganone P.']",0,3
['McLellan T.'],1,1
"['Anuntakarun S.', 'Sawaswong V.', 'Jitvaropas R.', 'Praianantathavorn K.', 'Poomipak W.', 'Suputtamongkol Y.', 'Chirathaworn C.', 'Payungporn S.']",0,8
"['Kuncorojakti S.', 'Rodprasert W.', 'Le Q.D.', 'Osathanon T.', 'Pavasant P.', 'Sawangmake C.']",0,6
"['Suknicom S.', 'Borompichaichartkul C.']",0,2
"['Angsuwatcharakon P.', 'Rerknimitr R.']",3,2
"['Charoenwat B.', 'Sirirattanakul S.', 'Hangnak K.', 'Muikham I.']",4,4
"['Limninart N.', 'Harvey J.A.', 'Schultz K.J.', 'Mills A.M.', 'Noland M.M.B.', 'Schroen A.T.', 'Rochman C.M.']",2,7
"['Phumee A.', 'Wacharapluesadee S.', 'Petcharat S.', 'Tawatsin A.', 'Thavara U.', 'Siriyasatien P.']",4,6
"['Thammacharoen S.', 'Semsirmboon S.', 'Chanpongsang S.', 'Chaiyabutr N.', 'Panyasomboonying P.', 'Khundamrongkul P.', 'Puchongmar P.', 'Wichachai W.']",1,8
"['Chuaypen N.', 'Limothai U.', 'Kunadirek P.', 'Kaewsapsak P.', 'Kueanjinda P.', 'Srisawat N.', 'Tangkijvanich P.']",0,7
"['Khorprasert C.', 'Thonglert K.', 'Alisanant P.', 'Amornwichet N.']",3,4
"['Mitparian T.', 'Senarat S.', 'Boonyoung P.', 'Jiraungkoorskul W.', 'Kaneko G.', 'Kettratad J.']",1,6
"['El Haddad K.', 'Aumnate C.', 'Saengow C.', 'Kanso M.A.', 'Coombs S.J.', 'Giacomin A.J.']",7,6
"['Aryukarn A.', 'Wannigama D.L.', 'Ounjai P.', 'Chatsuwan T.']",0,4
"['Wannigama D.L.', 'Hurst C.', 'Monk P.N.', 'Stick S.M.', 'Kicic A.', 'Davies J.', 'Chatsuwan T.']",0,7
"['Wannigama D.L.', 'Hurst C.', 'Monk P.N.', 'Stick S.M.', 'Kicic A.', 'Chatsuwan T.']",0,6
"['Shein A.M.S.', 'Wannigama D.L.', 'Higgins P.G.', 'Leelahavanichkul A.', 'Chatsuwan T.']",0,5
"['Techanivate A.', 'Ouransatien W.', 'Thonnagith A.']",0,3
"['Teeragaroonwong S.', 'Anugulruengkitt S.', 'Sophonphan J.', 'Theerawit T.', 'Puthanakit T.']",0,5
"['Aiyarakanchanakun P.', 'Palanuvej C.', 'Ruangrungsi N.', 'Phanumartwiwath A.']",1,4
"['Tumnantong D.', 'Panploo K.', 'Chalermsinsuwan B.', 'Prasassarakich P.', 'Poompradub S.']",1,5
"['Mok K.', 'Suratanon N.', 'Roytrakul S.', 'Charoenlappanit S.', 'Patumcharoenpol P.', 'Chatchatee P.', 'Vongsangnak W.', 'Nakphaichit M.']",8,8
"['Jantapo K.', 'Wimonchaijit W.', 'Wang W.', 'Chaiwanon J.']",2,4
['Nakasu T.'],0,1
"['Biasi A.', 'Evnin O.', 'Malomed B.A.']",6,3
"['Leelawat N.', 'Laosunthara A.', 'Tang J.', 'Suppasri A.', 'Ruangrassamee A.', 'Akkharaprathompong P.', 'Imamura F.']",0,7
"['Kaewkrasaesin C.', 'Chatchomchuan W.', 'Muanpetch S.', 'Khovidhunkit W.']",1,4
"['Rangsinth P.', 'Duangjan C.', 'Sillapachaiyaporn C.', 'Isidoro C.', 'Prasansuklab A.', 'Tencomnao T.']",8,6
"['Balasubramanian B.', 'Venkatraman S.', 'Janvilisri T.', 'Suthiphongchai T.', 'Jitkaew S.', 'Sripa J.', 'Tohtong R.']",5,7
"['Sathitkowitchai W.', 'Suratannon N.', 'Keawsompong S.', 'Weerapakorn W.', 'Patumcharoenpol P.', 'Nitisinprasert S.', 'Nakphaichit M.']",8,7
"['Suratanee A.', 'Plaimas K.']",5,2
"['Diewvilai R.', 'Audomvongseree K.']",6,2
"['Nonyong P.', 'Ekalaksananan T.', 'Phanthanawiboon S.', 'Aromseree S.', 'Phadungsombat J.', 'Nakayama E.E.', 'Shioda T.', 'Sawaswong V.', 'Payungporn S.', 'Thaewnongiew K.', 'Overgaard H.J.', 'Bangs M.J.', 'Alexander N.', 'Pientong C.']",8,14
"['Hiransuthikul A.', 'Chutinet A.', 'Suwanwela N.C.']",2,3
"['Chukaew P.', 'Nakason K.', 'Kuboon S.', 'Kraithong W.', 'Panyapinyopol B.', 'Kanokkantapong V.']",2,6
"['Almutairi H.', 'Urbaniak M.D.', 'Bates M.D.', 'Jariyapan N.', 'Al-Salem W.S.', 'Dillon R.J.', 'Bates P.A.', 'Gatherer D.']",3,8
"['Phannajit J.', 'Takkavatakarn K.', 'Katavetin P.', 'Asawavichienjinda T.', 'Tungsanga K.', 'Praditpornsilpa K.', 'Eiam-Ong S.', 'Susantitaphong P.']",7,8
"['Echaroj S.', 'Asavatesanupap C.', 'Chavadej S.', 'Santikunaporn M.']",5,4
"['Singhatiraj E.', 'Pongpirul K.', 'Jongkaewwattana A.', 'Hirankarn N.']",5,4
"['Nguyen M.T.', 'Vu T.T.', 'Nguyen Q.N.']",3,3
"['Limothai U.', 'Tachaboon S.', 'Dinhuzen J.', 'Hunsawong T.', 'Ong-Ajchaowlerd P.', 'Thaisomboonsuk B.', 'Fernandez S.', 'Trongkamolchai S.', 'Wanpaisitkul M.', 'Chulapornsiri C.', 'Tiawilai A.', 'Tiawilai T.', 'Tantawichien T.', 'Thisyakorn U.', 'Srisawat N.']",4,15
"['Bun S.', 'Sek S.', 'Oeurng C.', 'Fujii M.', 'Ham P.', 'Painmanakul P.']",3,6
"['Karndumri P.', 'Maneerat C.']",6,2
"['Boettiger D.C.', 'Chattranukulchai P.', 'Avihingsanon A.', 'Chaiwarith R.', 'Khusuwan S.', 'Law M.G.', 'Ross J.', 'Kiertiburanakul S.']",0,8
"['Nisar S.', 'Hanif M.A.', 'Rashid U.', 'Hanif A.', 'Akhtar M.N.', 'Ngamcharussrivichai C.']",16,6
"['Tokavanich N.', 'Leelapatana P.', 'Prechawat S.', 'Rungpradubvong V.', 'Mongkonsritrakoon W.', 'Vallabhajosyula S.', 'Prasitlumkum N.', 'Thongprayoon C.', 'Cheungpasitporn W.', 'Chokesuwattanaskul R.']",0,10
"['Jirapatrasilp P.', 'Tongkerd P.', 'Jeratthitikul E.', 'Liew T.-S.', 'Pholyotha A.', 'Sutcharit C.', 'Panha S.']",6,7
"['Phadungsaksawasdi K.', 'Sunantaraporn S.', 'Seatamanoch N.', 'Kongdachalert S.', 'Phumee A.', 'Kraivichian K.', 'Sawaswong V.', 'Payungporn S.', 'Brownell N.', 'Siriyasatien P.']",1,10
"['Yuyun Y.', 'Jithavech P.', 'Thitikornpong W.', 'Vajragupta O.', 'Rojsitthisak P.']",1,5
"['Tripipat T.', 'Saeng-Chuto K.', 'Madapong A.', 'Stott C.J.', 'Tantituvanont A.', 'Kaewprommal P.', 'Piriyapongsa J.', 'Nilubol D.']",1,8
"['Prasad S.S.', 'Naidu B.R.', 'Hanafiah M.M.', 'Lakshmidevi J.', 'Marella R.K.', 'Lakkaboyana S.K.', 'Venkateswarlu K.']",8,7
