authors,citedby,author_count
"['Siriwat S.', 'Ong-artborirak P.', 'Nganchamung T.', 'Gregory Robson M.', 'Siriwong W.']",7,5
"['Ng T.H.', 'Limpanont Y.', 'Chusongsang P.', 'Chusongsang Y.', 'Panha S.']",0,5
"['Siriwong W.', 'Ong-artborirak P.', 'Nganchamung T.', 'Siriwat S.', 'Robson M.G.']",1,5
"['Kyokong N.', 'Muangnoi C.', 'Thaweesest W.', 'Kongkatitham V.', 'Likhitwitayawuid K.', 'Rojsitthisak P.', 'Sritularak B.']",13,7
"['Dat H.N.', 'Tien L.H.T.', 'Dung N.T.M.', 'Van Kieu N.', 'Huy D.T.', 'Tuyet N.T.A.', 'Phung N.K.P.']",2,7
"['Mingpakanee R.', 'Chaisitthichai C.', 'Wichitamporn N.', 'Sappittayakorn P.', 'Phongphanwatana S.']",0,5
"['Kalayasiri R.', 'Rungnirundorn T.', 'Ali R.', 'Marsden J.']",1,4
"['Chongsuebsirikul J.', 'Sakdarat P.', 'Phongphut A.', 'Klinthingchai Y.', 'Prichanont S.', 'Thanachayanont C.', 'Pungetmongkol P.']",8,7
"['Mopoung K.', 'Suwanyangyaun P.', 'Odanaka R.', 'Kosuga S.', 'Watanabe T.', 'Koh S.', 'Sanorpim S.']",1,7
"['Izadi S.', 'Ghayour-Najafabadi Z.', 'Yavari M.', 'Mohaghegh M.-A.', 'Wannigama D.L.', 'Moslemzadeh H.-R.', 'Azami M.', 'Hejazi S.-H.']",4,8
"['Lertpitakpong C.', 'Sriratanaban J.', 'Chaikledkaew U.', 'Hanvoravongchai P.']",0,4
"['Inkanuwat A.', 'Sukaboon R.', 'Reamtong O.', 'Asawanonda P.', 'Pattaratanakun A.', 'Saisavoey T.', 'Sangtanoo P.', 'Karnchanatat A.']",11,8
"['Sirisakdiwan T.', 'Nupairoj N.']",6,2
"['Imkome E.-U.', 'Yunibhand J.', 'Chaiyawat W.']",0,3
"['Tipyan J.', 'Udomkavanich P.', 'Nakmahachalasint P.']",0,3
"['Frey S.E.', 'Shakib S.', 'Chanthavanich P.', 'Richmond P.', 'Smith T.', 'Tantawichien T.', 'Kittel C.', 'Jaehnig P.', 'Mojares Z.', 'Verma B.', 'Kanesa-Thasan N.', 'Hohenboken M.']",7,12
"['Siriwat S.', 'Rohitrattana J.', 'Nganchamung T.', 'Ong-artborirak P.', 'Robson M.', 'Siriwong W.']",4,6
"['Tangjitsitcharoen S.', 'Lohasiriwat H.']",3,2
"['Saejeng K.', 'Jaisamrarn U.', 'Naravage W.']",3,3
"['Khumros W.', 'Vorayingyong A.', 'Suppapitiporn S.', 'Rattananupong T.', 'Lohsoonthorn V.']",5,5
"['Chirakarnjanakorn S.', 'Krittayaphong R.', 'Chantrarat T.', 'Ratanasumawong K.', 'Songmuang S.B.']",4,5
"['Tiranathanagul K.', 'Tunpornchai J.', 'Srisawat N.', 'Susantitaphong P.', 'Paditpornsilpa K.', 'Eiam-Ong S.']",2,6
"['Tabtieang T.', 'Manaphol S.', 'Phewplung T.']",1,3
"['Chantrarat T.', 'Kunjara Na Ayudhya R.', 'Phrominthikul A.', 'Ariyachaipanich A.', 'Krittayaphong R.']",1,5
"['Tawil S.', 'Seelajaroen H.', 'Petsom A.', 'Sariciftci N.S.', 'Thamyongkit P.']",1,5
"['Sornboot J.', 'Aekplakorn W.', 'Ramasoota P.', 'Bualert S.', 'Tumwasorn S.', 'Jiamjarasrangsi W.']",13,6
"['Suttichet T.B.', 'Kittanamongkolchai W.', 'Phromjeen C.', 'Anutrakulchai S.', 'Panaput T.', 'Ingsathit A.', 'Kamanamool N.', 'Ophascharoensuk V.', 'Sumethakul V.', 'Avihingsanon Y.']",16,10
"['Mekasuwandumrong O.', 'Chaitaworn S.', 'Panpranot J.', 'Praserthdam P.']",8,4
"['Mahalapbutr P.', 'Wonganan P.', 'Chavasiri W.', 'Rungrotmongkol T.']",20,4
"['Mehrotra R.', 'Monchanin C.', 'Scott C.M.', 'Phongsuwan N.', 'Gutierrez M.C.', 'Chavanich S.', 'Hoeksema B.W.']",19,7
"['Lerttanatum N.', 'Tharavej C.', 'Chongpison Y.', 'Sanpavat A.']",7,4
"['Phatanarajata L.', 'Sinthupinyo S.', 'Chandrachai A.', 'Chavarnakul T.']",0,4
"['Ganokroj P.', 'Boonchaya-Anant P.']",2,2
"['Jantarabenjakul W.', 'Chonchaiya W.', 'Puthanakit T.', 'Theerawit T.', 'Payapanon J.', 'Sophonphan J.', 'Veeravigom M.', 'Jahanshad N.', 'Thompson P.M.', 'Ananworanich J.', 'Malee K.', 'Pancharoen C.']",6,12
"['Tantiphlachiva K.', 'Sahakitrungruang C.', 'Pattanaarun J.', 'Rojanasakul A.']",4,4
"['Daroonpunt R.', 'Saeng-in P.', 'Tanasupawat S.']",3,3
"['Lerdwanangkun P.', 'Wonganan P.', 'Storer R.J.', 'Limpanasithikul W.']",2,4
"['Sunthornchuen W.', 'Sinthupinyo S.']",0,2
"['Kanwal S.', 'Kumar R.', 'Somrongthong R.', 'Ashfaq U.']",2,4
"['Buaklee C.', 'Sinthupinyo S.']",2,2
"['Liao Q.', 'Sinthupinyo S.']",3,2
"['Yoskai P.', 'Sinthupinyo S.']",0,2
"['Samart D.', 'Channuie P.']",12,2
"['Monami A.', 'Lach R.', 'Escudeiro A.R.', 'Singkronart K.', 'Grellmann W.', 'Langer B.']",0,6
"['Kongkam P.', 'Tasneem A.A.', 'Rerknimitr R.']",28,3
"['Santananukarn M.', 'Pasutharnchat N.']",2,2
"['Boonserm P.', 'Ngampitipan T.', 'Wongjun P.']",31,3
"['Daroonpunt R.', 'Yiamsombut S.', 'Sitdhipol J.', 'Tanasupawat S.']",3,4
"['Babadi F.E.', 'Hosseini S.', 'Shavandi A.', 'Moghaddas H.', 'Shotipruk A.', 'Kheawhom S.']",5,6
"['Chanomethaporn A.', 'Chayasadom A.', 'Wara-aswapati N.', 'Kongwattanakul K.', 'Suwannarong W.', 'Tangwanichgapong K.', 'Sumanonta G.', 'Matangkasombut O.', 'Dasanayake A.P.', 'Pitiphat W.']",16,10
"['Htoo H.H.', 'Brumage L.', 'Chaikeeratisak V.', 'Tsunemoto H.', 'Sugie J.', 'Tribuddharat C.', 'Pogliano J.', 'Nonejuie P.']",29,8
"['Nilyanimit P.', 'Chansaenroj J.', 'Srisomboon J.', 'Rodrangnok W.', 'Rajakom N.', 'Daengsaard E.', 'Sookrak N.', 'Poovorawan Y.']",9,8
"['Hirasaki E.', 'Malaivijitnond S.', 'Hamada Y.']",2,3
"['Limotai C.', 'Ingsathit A.', 'Thadanipon K.', 'McEvoy M.', 'Attia J.', 'Thakkinstian A.']",34,6
"['Kittisares K.', 'Palasuwan D.', 'Noulsri E.', 'Palasuwan A.']",6,4
"['Buathong P.', 'Boonvitthya N.', 'Truan G.', 'Chulalaksananukul W.']",5,4
"['Paik C.', 'Vechbanyongratana J.']",11,2
"['Lam V.W.Y.', 'Chavanich S.', 'Djoundourian S.', 'Dupont S.', 'Gaill F.', 'Holzer G.', 'Isensee K.', 'Katua S.', 'Mars F.', 'Metian M.', 'Hall-Spencer J.M.']",21,11
"['Petpiroon N.', 'Bhummaphan N.', 'Soonnarong R.', 'Chantarawong W.', 'Maluangnont T.', 'Pongrakhananon V.', 'Chanvorachote P.']",15,7
"['Nguyen T.', 'Chanpongsang S.', 'Chaiyabutr N.', 'Thammacharoen S.']",6,4
"['Candyrine S.C.L.', 'Jahromi M.F.', 'Ebrahimi M.', 'Chen W.L.', 'Rezaei S.', 'Goh Y.M.', 'Abdullah N.', 'Liang J.B.']",11,8
"['Chokesuwattanaskul R.', 'Thongprayoon C.', 'Bathini T.', ""O'Corragain O.A."", 'Sharma K.', 'Preechawat S.', 'Wijarnpreecha K.', 'Kroner P.T.', 'Ungprasert P.', 'Cheungpasitporn W.']",14,10
"['Liu Z.', 'Bychkov A.', 'Jung C.K.', 'Hirokawa M.', 'Sui S.', 'Hong S.', 'Lai C.-R.', 'Jain D.', 'Canberk S.', 'Kakudo K.']",32,10
"['Hirunsupachote S.', 'Chavalparit O.']",6,2
"['Kongkiattikul L.', 'Dagenais M.', 'Ruo N.', 'Fontela P.', 'Di Genova T.', 'Zavalkoff S.']",4,6
"['Jennawasin T.', 'Kawanishi M.', 'Narikiyo T.', 'Banjerdpongchai D.']",5,4
"['Krainoi A.', 'Kummerlowe C.', 'Nakaramontri Y.', 'Wisunthorn S.', 'Vennemann N.', 'Pichaiyut S.', 'Kiatkamjornwong S.', 'Nakason C.']",27,8
"['Piemjaiswang R.', 'Shiratori S.', 'Chaiwatanarat T.', 'Piumsomboon P.', 'Chalermsinsuwan B.']",10,5
"['Phattanarudee S.', 'Sangthong S.', 'Bhidayasiri R.']",7,3
"['Jiarpinitnun P.', 'Loyawatananan S.', 'Sangratkanjanasin P.', 'Kompong K.', 'Nuntapaitoon M.', 'Muns R.', 'De Rensis F.', 'Tummaruk P.']",13,8
"['Tananonchai A.', 'Sampanpanish P.', 'Chanpiwat P.', 'Tancharakorn S.', 'Sukkha U.']",11,5
"['Supasitthumrong T.', 'Bolea-Alamanac B.M.', 'Asmer S.', 'Woo V.L.', 'Abdool P.S.', 'Davies S.J.C.']",23,6
"['Phienluphon A.', 'Mhuantong W.', 'Boonyapakron K.', 'Deenarn P.', 'Champreda V.', 'Wichadakul D.', 'Suwannarangsee S.']",12,7
"['Ervithayasuporn V.', 'Chanmungkalakul S.', 'Churinthorn N.', 'Jaroentomeechai T.', 'Hanprasit S.', 'Sodkhomkhum R.', 'Kaewpijit P.', 'Kiatkamjornwong S.']",4,8
"['Whongsiri P.', 'Pimratana C.', 'Wijitsettakul U.', 'Sanpavat A.', 'Jindatip D.', 'Hoffmann M.J.', 'Goering W.', 'Schulz W.A.', 'Boonla C.']",18,9
"['Kantaputra P.N.', 'Sirirungruangsarn Y.', 'Visrutaratna P.', 'Petcharunpaisan S.', 'Carlson B.M.', 'Intachai W.', 'Sudasna J.', 'Kampuansai J.', 'Dejkhamron P.']",8,9
"['Limlamthong M.', 'Chitpong N.', 'Jongsomjit B.']",14,3
"['Charoenpong H.', 'Osathanon T.', 'Pavasant P.', 'Limjeerajarus N.', 'Keawprachum B.', 'Limjeerajarus C.N.', 'Cheewinthamrongrod V.', 'Palaga T.', 'Lertchirakarn V.', 'Ritprajak P.']",13,10
"['Ploypech S.', 'Metzner M.', 'dos Santos C.B.', 'Jearanaisilawong P.', 'Boonyongmaneerat Y.']",1,5
"['Al-Fadhel S.Z.', 'Al-Hakeim H.K.', 'Al-Dujaili A.H.', 'Maes M.']",27,4
"['Udomkarnjananun S.', 'Townamchai N.', 'Iampenkhae K.', 'Petchlorlian A.', 'Srisawat N.', 'Katavetin P.', 'Sutherasan M.', 'Santingamkun A.', 'Praditpornsilpa K.', 'Eiam-Ong S.', 'Avihingsanon Y.']",14,11
"['Hong S.', 'Ratpukdi T.', 'Sungthong B.', 'Sivaguru J.', 'Khan E.']",11,5
"['Charoenwongpaiboon T.', 'Sitthiyotha T.', 'Na Ayutthaya P.P.', 'Wangpaiboon K.', 'Chunsrivirot S.', 'Hengsakul Prousoontorn M.', 'Pichyangkura R.']",38,7
"['Theerathammakorn S.', 'Hansuebsai A.', 'Hoshino Y.']",2,3
"['Chuesiang P.', 'Siripatrawan U.', 'Sanguandeekul R.', 'McClements D.J.', 'McLandsborough L.']",48,5
"['Chokesuwattanaskul R.', 'Thongprayoon C.', 'Bathini T.', 'Torres-Ortiz A.', ""O'Corragain O.A."", 'Watthanasuntorn K.', 'Lertjitbanjong P.', 'Sharma K.', 'Preechawat S.', 'Ungprasert P.', 'Kroner P.T.', 'Wijarnpreecha K.', 'Cheungpasitporn W.']",43,13
"['Bodhisane S.', 'Pongpanich S.']",2,2
"['Sudrajat H.', 'Thushari I.', 'Babel S.']",11,3
"['Khothong N.', 'Anantamongkolchai T.', 'Vas-Umnuay P.']",6,3
"['Chanhom P.', 'Charoenlap N.', 'Manipuntee C.', 'Insin N.']",14,4
"['Injumpa W.', 'Khotavivattana T.', 'Insin N.']",3,3
"['Arayakarnkul P.', 'Chomtho K.']",20,2
"['Plengwitthaya C.', 'Dhanuthai K.', 'Chantarangsu S.', 'Ratisoontorn C.']",1,4
"['Anantasomboon P.', 'Chanda M.', 'Jugnam-ang W.', 'Witoonpanich P.', 'Cheepsunthorn P.', 'Nuchprayoon I.', 'Fucharoen S.', 'Cheepsunthorn C.L.']",9,8
"['Kuljiraseth J.', 'Wangriya A.', 'Malones J.M.C.', 'Klysubun W.', 'Jitkarnka S.']",62,5
"['Mahatthanatrakul A.', 'Itthipanichpong T.', 'Ratanakornphan C.', 'Numkarunarunrote N.', 'Singhatanadgige W.', 'Yingsakmongkol W.', 'Limthongkul W.']",8,7
"['Bhidayasiri R.', 'Phokaewvarangkul O.', 'Sringean J.', 'Martinez-Martin P.', 'Anan C.', 'Kantachadvanich N.', 'Chaudhuri K.R.', 'Hattori N.']",8,8
"['Boonyasit Y.', 'Chailapakul O.', 'Laiwattanapaisal W.']",27,3
"['Tantilertanant Y.', 'Niyompanich J.', 'Everts V.', 'Supaphol P.', 'Pavasant P.', 'Sanchavanakit N.']",19,6
"['Phoosongsee J.', 'Morley C.K.']",10,2
"['Chaichana E.', 'Boonsinvarothai N.', 'Chitpong N.', 'Jongsomjit B.']",17,4
"['Morris G.', 'Maes M.', 'Murdjeva M.', 'Puri B.K.']",23,4
"['Naqvi Q.A.', 'Ratova M.', 'Klaysri R.', 'Kelly P.J.', 'Edge M.', 'Potgieter-Vermaak S.', 'Tosheva L.']",5,7
"['Phattharasupharerk S.', 'Purepong N.', 'Eksakulkla S.', 'Siriphorn A.']",25,4
"['Ritthichai T.', 'Pimpan V.']",15,2
"['Yostawonkul J.', 'Kitiyodom S.', 'Kaewmalun S.', 'Suktham K.', 'Nittayasut N.', 'Khongkow M.', 'Namdee K.', 'Ruktanonchai U.R.', 'Rodkhum C.', 'Pirarat N.', 'Surassmo S.', 'Yata T.']",21,12
"['Panomsuwan G.', 'Manuspiya H.']",11,2
"['Guedez G.', 'Pothipongsa A.', 'Siren S.', 'Liljeblad A.', 'Jantaro S.', 'Incharoensakdi A.', 'Salminen T.A.']",4,7
"['Jumlongkul A.', 'Chutivongse P.']",2,2
"['Kurilung A.', 'Keeratipusana C.', 'Suriyaphol P.', 'Hampson D.J.', 'Prapasarakul N.']",2,5
"['Chienwichai P.', 'Reamtong O.', 'Boonyuen U.', 'Pisitkun T.', 'Somparn P.', 'Tharnpoophasiam P.', 'Worakhunpiset S.', 'Topanurak S.']",8,8
"['Nootchanat S.', 'Jaikeandee W.', 'Yaiwong P.', 'Lertvachirapaiboon C.', 'Shinbo K.', 'Kato K.', 'Ekgasit S.', 'Baba A.']",11,8
"['Noomwongs N.', 'Somboon P.']",0,2
"['Yeamdee S.', 'Bovornratanaraks T.', 'Sriwiboon M.', 'Chantalakhana C.', 'Ratanasumawong C.']",0,5
"['Sangnikul P.', 'Phanpa C.', 'Xiao R.', 'Zhang H.', 'Reubroycharoen P.', 'Kuchonthara P.', 'Vitidsant T.', 'Pattiya A.', 'Hinchiranan N.']",33,9
"['Wang Y.', 'Zhang X.', 'Jiang S.', 'Geballe Z.M.', 'Pakornchote T.', 'Somayazulu M.', 'Prakapenka V.B.', 'Greenberg E.', 'Goncharov A.F.']",6,9
"['Sangpheak K.', 'Tabtimmai L.', 'Seetaha S.', 'Rungnim C.', 'Chavasiri W.', 'Wolschann P.', 'Choowongkomon K.', 'Rungrotmongkol T.']",22,8
['Laiprakobsup T.'],2,1
"['Boonlert-U-Thai K.', 'Sen P.K.']",10,2
['Kiattikulwattana P.'],5,1
"['Tirakunwichcha S.', 'Pongsacharoennont P.']",0,2
"['Lavanya C.', 'Soontarapa K.', 'Jyothi M.S.', 'Geetha Balakrishna R.']",38,4
"['Waijittragum P.', 'Disatapundhu S.']",1,2
"['Kingsuwankul P.', 'Uiphanit T.', 'Bhattarakosol P.', 'Cheevavet P.', 'Liangyoo P.', 'Preepremvilas P.']",0,6
"['Kanjanachuchai S.', 'Wongpinij T.', 'Euaruksakul C.', 'Photongkam P.']",2,4
"['Phonphoton N.', 'Pharino C.']",30,2
"['Yimpring N.', 'Teankum K.', 'Srisuwatanasagul S.', 'Kunnasut N.', 'Am-in N.', 'Suriyaphol G.']",5,6
"['Wiranarongkorn K.', 'Arpornwichanop A.']",11,2
"['Sam-ang P.', 'Silpcharu K.', 'Sukwattanasinitt M.', 'Rashatasakhon P.']",7,4
"['Setthawong P.', 'Phakdeedindan P.', 'Tiptanavattana N.', 'Rungarunlert S.', 'Techakumphu M.', 'Tharasanit T.']",17,6
"['Suba V.', 'Rathika G.', 'Ranjith Kumar E.', 'Saravanabhavan M.', 'Badavath V.N.', 'Thangamani K.S.']",23,6
"['Mahalapbutr P.', 'Thitinanthavet K.', 'Kedkham T.', 'Nguyen H.', 'Theu L.T.H.', 'Dokmaisrijan S.', 'Huynh L.', 'Kungwan N.', 'Rungrotmongkol T.']",27,9
"['Thiangtham S.', 'Runt J.', 'Manuspiya H.']",45,3
"['Valles V.A.', 'Sa-ngasaeng Y.', 'Martinez M.L.', 'Jongpatiwut S.', 'Beltramone A.R.']",15,5
"['Pandolsook S.', 'Kupongsak S.']",12,2
"['Phuangngamphan M.', 'Okhawilai M.', 'Hiziroglu S.', 'Rimdusit S.']",42,4
"['Techo S.', 'Visessanguan W.', 'Vilaichone R.-K.', 'Tanasupawat S.']",13,4
"['Khlaisang J.', 'Songkram N.']",41,2
"['Mano C.', 'Jariyapan N.', 'Sor-Suwan S.', 'Roytrakul S.', 'Kittisenachai S.', 'Tippawangkosol P.', 'Somboon P.']",5,7
"['Jaruvongvanich V.', 'Poonsombudlert K.', 'Ungprasert P.']",28,3
"['Suraritdechachai S.', 'Charoenpakdee C.', 'Young I.', 'Maher S.', 'Vilaivan T.', 'Praneenararat T.']",21,6
"['Boyd C.C.', 'Cheacharoen R.', 'Leijtens T.', 'McGehee M.D.']",945,4
"['Abe H.', 'Aldabergenov Y.', 'Aoki S.', 'Ketov S.V.']",8,4
"['Junthip J.', 'Promma W.', 'Sonsupap S.', 'Boonyanusith C.']",15,4
"['Hosseini A.', 'Rasmi Y.', 'Rahbarghazi R.', 'Aramwit P.', 'Daeihassani B.', 'Saboory E.']",19,6
"['Nawanidbumrung W.', 'Samiphak S.']",0,2
"['Seeharaj A.', 'Samiphak S.']",1,2
"['Tengkiattrakul P.', 'Maneeroj S.', 'Takasu A.']",0,3
"['Sangvirotjanapat S.', 'Denduangboriphant J.', 'Newman M.F.']",9,3
"['Prasitsiriphon O.', 'Weber D.']",4,2
"['Arunyanart S.', 'Utiswannakul P.']",0,2
"['Komutputipong N.', 'Keerasuntonpong P.']",8,2
"['Saypadith S.', 'Aramvith S.']",40,2
"['Srisuriyachai F.', 'Pancharoen M.', 'Laochamroonvoraponse R.', 'Juckthong P.', 'Kukiattikoon A.', 'Sirirojrattana B.']",1,6
"['Kurilung A.', 'Keeratipusana C.', 'Suriyaphol P.', 'Hampson D.J.', 'Prapasarakul N.']",5,5
"['Stanczyk F.Z.', 'Chaikittisilpa S.', 'Sriprasert I.', 'Rafatnia A.', 'Nadadur M.', 'Mishell D.R.']",18,6
['Thianthai C.'],4,1
"['Ondee T.', 'Jaroonwitchawan T.', 'Pisitkun T.', 'Gillen J.', 'Nita-Lazar A.', 'Leelahavanichkul A.', 'Somparn P.']",22,7
"['Le D.D.', 'Quashie N.T.', 'Prachuabmoh V.']",4,3
"['Theamboonlers A.', 'Duang-In A.', 'Vichaiwattana P.', 'Thongmee T.', 'Poovorawan Y.']",0,5
"['Vutithanachot V.', 'Chansaenroj J.', 'Chuchaona W.', 'Duang-In A.', 'Chieochansin T.', 'Vongpunsawad S.', 'Poovorawan Y.']",3,7
"['Hibiki T.', 'Rassame S.']",4,2
"['Vasaruchapong T.', 'Laoungbua P.', 'Chanhome L.', 'Banlunara W.']",0,4
"['Sangpratum N.', 'Kedkovid R.', 'Woonwong Y.', 'Sirisereewan C.', 'Kesdangsakonwut S.', 'Thanawongnuwech R.', 'Arunorat J.']",3,7
"['Yimpring N.', 'Teankum K.', 'Suriyaphol P.', 'Am-In N.', 'Suriyaphol G.']",0,5
"['Hunprasit V.', 'Pusoonthornthum P.', 'Koehler L.', 'Lulich J.P.']",4,4
"['Chiradejnant A.', 'Jungrungsakul S.']",1,2
"['Rakluea C.', 'Chaimool S.', 'Zhao Y.', 'Akkaraekthalin P.']",1,4
"['Angaphiwatchawal P.', 'Chaitusaney S.']",5,2
"['Pitphibunwong S.', 'Sangwongwanich S.']",2,2
"['Nwe S.Y.', 'Tungphatthong C.', 'Laorpaksa A.', 'Sritularak B.', 'Thanakijcharoenpath W.', 'Tanasupawat S.', 'Sukrong S.']",4,7
"['Nutanong S.', 'Chiemchaisri C.', 'Chiemchaisri W.', 'Kantawanichkul S.']",3,4
"['Panapongpakorn T.', 'Banjerdpongchai D.']",3,2
"['Fujimura Y.', 'Hashimoto S.', 'Banjerdpongchai D.']",4,3
['Chongkittavorn K.'],1,1
"['Phromma W.', 'Magaraphan R.']",0,2
"['Srichaipon N.', 'Nuchprayoon S.', 'Charuchaibovorn S.', 'Sukkapan P.', 'Sanprasert V.']",9,5
"['Nooma S.', 'Magaraphan R.']",0,2
"['Sanprasert V.', 'Charuchaibovorn S.', 'Nuchprayoon S.']",1,3
"['Bunsomboonsakul S.', 'Sompongchaiyakul P.', 'Liu Z.', 'Chabangborn A.', 'Snidvongs A.']",0,5
"['Kam W.', ""O'Keeffe M."", ""O'Sullivan K."", 'Mohammed W.S.', ""O'Keeffe S."", 'Lewis E.', 'Viphavakit C.']",4,7
"['Vinyunantakul K.', 'Durongphongtorn S.', 'Kalpravidh M.']",0,3
"['Phakdeedindan P.', 'Setthawong P.', 'Techakumphu M.', 'Tharasanit T.']",0,4
"['Charoenvisal N.', 'Sasipreeyajan J.']",0,2
"['Nuntapaitoon M.', 'Sirisawadi S.', 'Asawakarn S.', 'Tummaruk P.']",2,4
"['Hernandez A.', 'Escoriza D.', 'Pomchote P.', 'Hou M.']",9,4
"['Phonepaseuth P.', 'Rakkiatsakul V.', 'Kachenchart B.', 'Suttinun O.', 'Luepromchai E.']",13,5
"['Hemachudha P.', 'Wacharapluesadee S.', 'Buathong R.', 'Petcharat S.', 'Bunprakob S.', 'Ruchiseesarod C.', 'Roeksomtawin P.', 'Hemachudha T.']",4,8
"['Kanjanawasee D.', 'Chaowanapanja P.', 'Keelawat S.', 'Snidvongs K.']",4,4
['Thamrongthanyalak A.'],8,1
"['Daechavijit P.', 'Siridonthanakasem J.', 'Wongsupha P.', 'Yuktanandana P.', 'Honsawek S.']",1,5
"['Chutima P.', 'Suchanun T.']",12,2
"['Siguan-Bell C.S.', 'Chansangpetch S.', 'Perez C.I.', 'Kutzscher A.', 'Wang D.', 'He M.', 'Oldenburg C.', 'Hee M.R.', 'Lin S.C.']",11,9
"['Laosee O.', 'Somrongthong R.']",0,2
"['Techagumpuch A.', 'Thanavachirsin K.', 'Udomsawaengsup S.']",2,3
"['Chaisuriya A.', 'Shin S.-Y.']",3,2
"['Sitticharoenchai P.', 'Putcharoen O.', 'Buddhari W.']",2,3
"['Rodanant O.', 'Chau-In W.', 'Charuluxananan S.', 'Morakul S.', 'Pongruekdee S.', 'Tanyong U.', 'Chanthawong S.', 'Punjasawadwong Y.']",1,8
"['Pornrattanamaneewong C.', 'Ruangsomboon P.', 'Narkbunnam R.', 'Chareancholvanich K.', 'Wilairatana V.']",1,5
"['Areerak K.', 'Janwantanakul P.', 'van der Beek A.J.']",1,3
"['Apinun J.', 'Chaisuparat R.', 'Wangdee C.', 'Kuptniratsaikul S.', 'Jamkratoke J.', 'Kanokpanont S.']",0,6
"['Sakdinakiattikoon M.', 'Tanavalee A.']",3,2
"['Komolmit P.', 'Srisoonthorn N.', 'Thanapirom K.', 'Poovorawan K.', 'Treeprasertsuk S.']",0,5
"['Prakassajjatham M.', 'Charakorn N.', 'Chaitusaney B.', 'Hirunwiwatkul P.']",0,4
"['Jiraroj D.', 'Tongtooltush T.', 'Panpranot J.', 'Praserthdam P.', 'Tungasmita D.N.']",3,5
"['Maung H.M.', 'Aramvith S.', 'Miyanaga Y.']",2,3
"['Garozzo I.', 'Monaco G.L.', 'Mekareeya N.']",9,3
"['Pichitpunpong C.', 'Thongkorn S.', 'Kanlayaprasit S.', 'Yuwattana W.', 'Plaingam W.', 'Sangsuthum S.', 'Aizat W.M.', 'Baharum S.N.', 'Tencomnao T.', 'Hu V.W.', 'Sarachana T.']",20,11
"['Pluengphon P.', 'Wanarattikan P.', 'Bovornratanaraks T.', 'Inceesungvorn B.']",10,4
"['Phumee A.', 'Buathong R.', 'Boonserm R.', 'Intayot P.', 'Aungsananta N.', 'Jittmittraphap A.', 'Joyjinda Y.', 'Wacharapluesadee S.', 'Siriyasatien P.']",24,9
"['Chatatikun M.', 'Yamauchi T.', 'Yamasaki K.', 'Chiabchalard A.', 'Aiba S.']",6,5
"['Sae-Jung T.', 'Sengprasert P.', 'Apinun J.', 'Ngarmukos S.', 'Yuktanandana P.', 'Tanavalee A.', 'Reantragoon R.']",7,7
"['Dao H.L.', 'Karndumri P.']",12,2
"['Boll K.M.', 'Noto C.', 'Bonifacio K.L.', 'Bortolasci C.C.', 'Teixeira A.L.', 'Brietzke E.', 'Pedrini M.', 'Asevedo E.', 'Gadelha A.', 'Bressan R.A.', 'Barbosa D.S.', 'Maes M.', 'Moreira E.G.']",1,13
"['Saetae T.', 'Pongpirul K.', 'Samransamruajkit R.']",3,3
"['Umphonsathien M.', 'Prutanopajai P.', 'Aiam-O-Ran J.', 'Thararoop T.', 'Karin A.', 'Kanjanapha C.', 'Jiamjarasrangsi W.', 'Khovidhunkit W.']",28,8
"['Babadi F.E.', 'Yunus R.', 'Abbasi A.', 'Soltani S.M.']",10,4
"['Tennankore K.', 'Zhao J.', 'Karaboyas A.', 'Bieber B.A.', 'Robinson B.M.', 'Morgenstern H.', 'Jassal S.V.', 'Finkelstein F.O.', 'Kanjanabuch T.', 'Cheawchanwattana A.', 'Pisoni R.L.', 'Sloand J.A.', 'Perl J.']",18,13
"['Henderson G.E.', 'Waltz M.', 'Meagher K.', 'Cadigan R.J.', 'Jupimai T.', 'Isaacson S.', 'Ormsby N.Q.', 'Colby D.J.', 'Kroon E.', 'Phanuphak N.', 'Ananworanich J.', 'Peay H.L.']",23,12
"['Schrijver B.', 'Kooiman M.A.', 'Kasteleijn E.', 'Van Holten-Neelen C.', 'Virakul S.', 'Paridaens D.', 'Peeters R.P.', 'Van Hagen P.M.', 'Dalm V.A.S.H.', 'Dik W.A.']",13,10
"['Ferreira J.N.', 'Hasan R.', 'Urkasemsin G.', 'Ng K.K.', 'Adine C.', 'Muthumariappan S.', 'Souza G.R.']",32,7
"['Dissayabutra T.', 'Kalpongnukul N.', 'Chindaphan K.', 'Srisa-art M.', 'Ungjaroenwathana W.', 'Kaewwongse M.', 'Iampenkhae K.', 'Tosukhowong P.']",14,8
"['Sukswai N.', 'Lyapichev K.', 'Medeiros L.J.', 'Khoury J.D.']",0,4
"['Mathurasai W.', 'Thanyasrisung P.', 'Sooampon S.', 'Ayuthaya B.I.N.']",6,4
"['Kasuya Y.', 'Sawasdee S.N.']",1,2
['Sawasdee S.N.'],3,1
"['Kitiyanant V.', 'Lotrakul P.', 'Kanchanabanca C.', 'Padungros P.', 'Punnapayak H.', 'Prasongsuk S.', 'Chanvorachote P.']",4,7
"['Termrungruanglert W.', 'Khemapech N.', 'Tantitamit T.', 'Havanond P.']",16,4
"['Sasanakul P.', 'Ampornaramveth R.S.', 'Chivatxaranukul P.']",21,3
