authors,citedby,author_count
"['Chokesuwattanaskul A.', 'Cheungpasitporn W.', 'Thongprayoon C.', 'Vallabhajosyula S.', 'Bathini T.', 'Mao M.A.', 'Cato L.D.', 'Chokesuwattanaskul R.']",18.0,8
"['Gil-Molto M.J.', 'Poyago-Theotoky J.', 'Rodrigues-Neto J.A.', 'Zikos V.']",14.0,4
"['Maneeintr K.', 'Jiravivitpanya J.', 'Meekoch T.', 'Boonpramote T.']",1.0,4
"['Jirawatwanith T.', 'Tangyoosuk T.', 'Lertbutsayanukul C.', 'Jittapiromsak N.', 'Rakvongthai Y.']",0.0,5
"['Lwin Lwin Kyaw W.', 'Suriyapee S.', 'Jumpangern C.', 'Sanghangthum T.']",0.0,4
"['Sisai S.', 'Krisanachinda A.']",3.0,2
"['Cui J.', 'Techakriengkrai N.', 'Nedumpun T.', 'Suradhat S.']",32.0,4
"['Plengnok U.', 'Jarukumjorn K.']",7.0,2
"['Injorhor P.', 'Ruksakulpiwat Y.', 'Ruksakulpiwat C.']",6.0,3
"['Yuttakovit S.', 'Santiwat T.', 'Pratumyot K.', 'Srikittiwanna K.', 'Sukwattanasinitt M.', 'Niamnont N.']",10.0,6
"['Mat Hussin S.A.', 'Varanusupakul P.', 'Shahabuddin S.', 'Yih Hui B.', 'Mohamad S.']",32.0,5
"['Numwong N.', 'Prabnasak P.', 'Prayoonpunratn P.', 'Triphatthanaphong P.', 'Thunyaratchatanon C.', 'Mochizuki T.', 'Chen S.-Y.', 'Luengnaruemitchai A.', 'Sooknoi T.']",15.0,9
"['Duenchay P.', 'Kaewjua K.', 'Chailapakul O.', 'Siangproh W.']",11.0,4
"['Kranrod C.', 'Chanyotha S.', 'Pengvanich P.', 'Kritsananuwat R.', 'Ploykrathok T.', 'Sriploy P.', 'Hosoda M.', 'Tokonami S.']",5.0,8
"['Kaewchangwat N.', 'Thanayupong E.', 'Jarussophon S.', 'Niamnont N.', 'Yata T.', 'Prateepchinda S.', 'Unger O.', 'Han B.-H.', 'Suttisintong K.']",7.0,9
"['Sompornpailin D.', 'Ratanatawanate C.', 'Sattayanon C.', 'Namuangruk S.', 'Punyapalakul P.']",49.0,5
"['Jaroonwitchawan T.', 'Visitchanakun P.', 'Dang P.C.', 'Ritprajak P.', 'Palaga T.', 'Leelahavanichkul A.']",27.0,6
"['Dajpratham P.', 'Pukrittayakamee P.', 'Atsariyasing W.', 'Wannarit K.', 'Boonhong J.', 'Pongpirul K.']",29.0,6
"['Fritzsche S.', 'Fritzsche S.', 'Chokbunpiam T.', 'Caro J.', 'Hannongbua S.', 'Janke W.', 'Remsungnen T.']",6.0,7
"['Chokpitakkul N.', 'Anantachart S.']",6.0,2
"['Muchan P.', 'Muchan P.', 'Saiwan C.', 'Saiwan C.', 'Nithitanakul M.', 'Nithitanakul M.']",13.0,6
"['Kozii N.', 'Haahti K.', 'Tor-Ngern P.', 'Chi J.', 'Maher Hasselquist E.', 'Laudon H.', 'Launiainen S.', 'Oren R.', 'Peichl M.', 'Wallerman J.', 'Hasselquist N.J.']",16.0,11
"['Thepmanee O.', 'Prapainop K.', 'Noppha O.', 'Rattanawimanwong N.', 'Siangproh W.', 'Chailapakul O.', 'Songsrirote K.']",8.0,7
"['Maneechaeye W.', 'Deepreecha K.', 'Jiamjarasrangsi W.']",1.0,3
"['Imsombut A.', 'Jirapanthong W.', 'Poolsawas B.', 'Laovoravit V.', 'Pongpirul K.']",0.0,5
"['Pattanatornchai T.', 'Rueangsuwan J.', 'Phonchai N.', 'Traiphol N.', 'Traiphol R.']",19.0,5
"['Ren Z.', 'Qin J.', 'Liu R.', 'Zhang X.']",6.0,4
"['Kaewprasit K.', 'Kobayashi T.', 'Damrongsakkul S.']",7.0,3
"['Grohe C.', 'De Bonis L.', 'Chaimanee Y.', 'Chavasseau O.', 'Rugbumrung M.', 'Yamee C.', 'Suraprasit K.', 'Gibert C.', 'Surault J.', 'Blondel C.', 'Jaeger J.-J.']",7.0,11
"['Tansakul M.', 'Thim-uam A.', 'Saethang T.', 'Makjaroen J.', 'Wongprom B.', 'Pisitkun T.', 'Pisitkun P.']",9.0,7
"['Suwannarong K.', 'Chanabun S.', 'Kanthawee P.', 'Khiewkhern S.', 'Boonyakawee P.', 'Suwannarong K.', 'Saengkul C.', 'Bubpa N.', 'Amonsin A.']",7.0,9
"['Thisyakorn U.', 'Tantawichien T.']",2.0,2
"['Clowutimon W.', 'Ponpesh P.', 'Boonnoun P.', 'Shotipruk A.']",2.0,4
"['Kongsong W.', 'Sessirisombat S.']",1.0,2
"['Mulalee S.', 'Sumranwong B.', 'Phisalaphong M.']",1.0,3
"['Tienthai P.', 'Kesdangsakonwut S.', 'Tummaruk P.']",0.0,3
"['Thamyongkti S.', 'Kupniratsaikul S.', 'Numkarunarunrote N.', 'Vivatsrikul P.', 'Kongrukgreatiyos K.']",0.0,5
"['Thanitbenjasith P.', 'Areesophonpichet S.', 'Boonprasert M.']",0.0,3
"['Onanong W.', 'Matchim Y.', 'Chatrkaw P.', 'Armer J.M.']",2.0,4
"['Witayavanitkul N.', 'Werawatganon D.', 'Chayanupatkul M.', 'Klaikeaw N.', 'Sanguanrungsirikul S.', 'Siriviriyakul P.']",7.0,6
"['Sastaravet P.', 'Bun S.', 'Wongwailikhit K.', 'Chawaloesphonsiya N.', 'Fujii M.', 'Painmanakul P.']",11.0,6
"['Krungklang W.', 'Sinthupinyo S.']",2.0,2
"['Ongprakobkul C.', 'Rattanachaisit P.', 'Kwankajonwong N.', 'Werawatganon D.', 'Klaikaew N.', 'Rerknimitr R.']",0.0,6
"['Prasithsirikul W.', 'Pongpirul K.', 'Sakornsakolpat P.', 'Burana C.', 'Phutrakool P.', 'Pongpirul W.A.']",3.0,6
"['Ayub M.S.', 'Wuttisittikulkij L.', 'Adasme P.', 'Soto I.']",4.0,4
"['Uaratanawong V.', 'Satirapod C.', 'Tsujii T.']",2.0,3
"['Chumjai N.', 'Vangnai A.S.']",1.0,2
"['Kitisin N.', 'Srisawat C.']",2.0,2
"['Charoenkitamorn K.', 'Yakoh A.', 'Jampasa S.', 'Chaiyo S.', 'Chailapakul O.']",12.0,5
"['Mongkolnavin J.', 'Saewong W.']",1.0,2
"['Phongsopitanun W.', 'Sripreechasak P.', 'Rueangsawang K.', 'Panyawut R.', 'Pittayakhajonwut P.', 'Tanasupawat S.']",9.0,6
"['Vajanarat T.', 'Lek-Uthai A.']",2.0,2
"['Chinprasatsak K.', 'Niparnan N.', 'Sudsang A.']",1.0,3
"['Klansupar C.', 'Chaitusaney S.']",5.0,2
"['Bun S.', 'Chawaloesphonsiya N.', 'Ham P.', 'Wongwailikhit K.', 'Chaiwiwatworakul P.', 'Painmanakul P.']",5.0,6
"['Sakdarakse S.', 'Somboon P.']",1.0,2
"['Angaphiwatchawal P.', 'Phisuthsaingam P.', 'Chaitusaney S.']",12.0,3
"['Prasertseree C.', 'Pora W.']",0.0,2
"['Jarudrungchawalit P.', 'Prammanasudh P.', 'Chandrasardula P.', 'Tuchinda P.', 'Pavarajarn V.', 'Viphavakit C.']",0.0,6
"['Imcharoenkul V.', 'Chaitusaney S.']",1.0,2
"['Treeson W.', 'Techaumnat B.']",0.0,2
"['Sanguansuttigul P.', 'Saleewong T.', 'Khamwam K.', 'Bongsebandhu-Phubhakdi S.']",0.0,4
"['Techaphangam N.', 'Wongsaisuwan M.']",1.0,2
"['Kranoongon P.', 'Techaumnat B.']",1.0,2
"['Kheawcum M.', 'Sangwongwanich S.']",5.0,2
"['Methachawalit W.', 'Chongstitvatana P.']",2.0,2
"['Korkitpoonpol J.', 'Suwannaprom N.', 'Keeratipibul S.', 'Wongravee K.', 'Phuwapraisirisan P.', 'Xiao L.', 'Boonbumrung S.', 'Ngamchuachit P.']",3.0,8
"['Upasen S.', 'Boonruam P.', 'Panpranot J.', 'Soisuwan S.', 'Praserthdam P.']",0.0,5
"['Uehara W.', 'Assarut N.']",7.0,2
"['Nagasawa T.', 'Takahashi R.', 'Koopipat C.', 'Tsumura N.']",5.0,4
['Kinear A.'],0.0,1
['Parivudhiphongs A.'],2.0,1
['Binson B.'],0.0,1
"['Sriyakul T.', 'Rodboonsong S.', 'Jermsittiparsert K.']",0.0,3
"['Honglertnapakul W.', 'Jindarak P.', 'Praneeprachachon P.', 'Pukrushpan P.']",1.0,4
"['Disyadej T.', 'Kwanmuang S.', 'Muneesawang P.', 'Promjan J.', 'Poochinapan K.']",2.0,5
"['Vichitsarawong T.', 'Eng L.L.']",1.0,2
"['Khaodee W.', 'Jiwanuruk T.', 'Ountaksinkul K.', 'Charojrochkul S.', 'Charoensuk J.', 'Wongsakulphasatch S.', 'Assabumrungrat S.']",2.0,7
"['Apipuchayakul N.', 'Vassanadumrongdee S.']",14.0,2
"['Kanjanaumporn J.', 'Aeumjaturapat S.', 'Snidvongs K.', 'Seresirikachorn K.', 'Chusakul S.']",58.0,5
"['Waiyasusri K.', 'Chotpantarat S.']",25.0,2
"['Matra K.', 'Buppan P.', 'Techaumnat B.']",3.0,3
"['Sangtitanu T.', 'Sangtanoo P.', 'Srimongkol P.', 'Saisavoey T.', 'Reamtong O.', 'Karnchanatat A.']",28.0,6
"['Chansaenroj J.', 'Chuchaona W.', 'Lestari F.B.', 'Pasittungkul S.', 'Klinfueng S.', 'Wanlapakorn N.', 'Vongpunsawad S.', 'Chirathaworn C.', 'Poovorawan Y.']",9.0,9
"['Garozzo I.', 'Mekareeya N.', 'Sacchi M.', 'Zafrir G.']",14.0,4
"['Pechrsan S.', 'Srisatit T.']",0.0,2
"['Nowwarote N.', 'Manokawinchoke J.', 'Kanjana K.', 'Fournier B.P.J.', 'Sukarawan W.', 'Osathanon T.']",7.0,6
"['Brands B.', 'Chomtho S.', 'Suthutvoravut U.', 'Boey C.C.M.', 'Tang S.F.', 'Godfrey K.M.', 'Koletzko B.']",2.0,7
"['Boettiger D.C.', 'Newall A.T.', 'Chattranukulchai P.', 'Chaiwarith R.', 'Khusuwan S.', 'Avihingsanon A.', 'Phillips A.', 'Bendavid E.', 'Law M.G.', 'Kahn J.G.', 'Ross J.', 'Bautista-Arredondo S.', 'Kiertiburanakul S.']",4.0,13
"['Barusrux S.', 'Koomdee N.', 'Sukprasong R.', 'Manosuthi W.', 'Chamnanphon M.', 'Puangpetch A.', 'Sukasem C.', 'Nissapatorn V.', 'Pereira M.']",0.0,9
"['Suwannarong K.', 'Balthip K.', 'Kanthawee P.', 'Suwannarong K.', 'Khiewkhern S.', 'Lantican C.', 'Ponlap T.', 'Bupha N.', 'Amonsin A.']",7.0,9
"['Kranrod C.', 'Tamakuma Y.', 'Hosoda M.', 'Tokonami S.']",13.0,4
"['Klinthongchai Y.', 'Prichanont S.', 'Praserthdam P.', 'Jongsomjit B.']",17.0,4
"['Myint E.E.P.', 'Sereemaspun A.', 'Rocklov J.', 'Nithikathkul C.']",8.0,4
"['Ratnarathon A.C.', 'Pongpirul K.', 'Pongpirul W.A.', 'Charoenpong L.', 'Prasithsirikul W.']",16.0,5
"['Damkerngsuntorn W.', 'Rerknimitr P.', 'Panchaprateep R.', 'Tangkijngamvong N.', 'Kumtornrut C.', 'Kerr S.J.', 'Asawanonda P.', 'Tantisira M.H.', 'Khemawoot P.']",16.0,9
"['Ittiprasert K.', 'Chavalparit O.']",1.0,2
"['Kasetsuwan N.', 'Chantaralawan K.', 'Reinprayoon U.', 'Uthaithammarat L.']",6.0,4
"['Lertphadungkit P.', 'Suksiriworapong J.', 'Satitpatipan V.', 'Sirikantaramas S.', 'Wongrakpanich A.', 'Bunsupa S.']",10.0,6
"['Leelawat N.', 'Tang J.', 'Saengtabtim K.', 'Laosunthara A.']",16.0,4
"['Likitlersuang S.', 'Kounyou K.', 'Prasetyaningtiyas G.A.']",14.0,3
"['Hotarat W.', 'Nutho B.', 'Wolschann P.', 'Wolschann P.', 'Rungrotmongkol T.', 'Rungrotmongkol T.', 'Rungrotmongkol T.', 'Hannongbua S.']",9.0,8
"['Arjkumpa O.', 'Sansamur C.', 'Sutthipankul P.', 'Inchaisri C.', 'Na Lampang K.', 'Charoenpanyanet A.', 'Punyapornwithaya V.']",8.0,7
"['Klangprapan S.', 'Choke-arpornchai B.', 'Lieberzeit P.A.', 'Choowongkomon K.']",19.0,4
"['Pavarajarn W.', 'Pavarajarn W.', 'Rungsiwiwut R.', 'Numchaisrika P.', 'Virutamasen P.', 'Pruksananonda K.']",0.0,6
"['Amatachaya S.', 'Saengchote K.']",1.0,2
"['Chautrakarn S.', 'Anugulruengkitt S.', 'Puthanakit T.', 'Rattananupong T.', 'Hiransuthikul N.']",5.0,5
"['Chirathaworn C.', 'Chansaenroj J.', 'Poovorawan Y.']",13.0,3
"['Udomsinprasert W.', 'Manoy P.', 'Yuktanandana P.', 'Tanavalee A.', 'Anomasiri W.', 'Honsawek S.']",5.0,6
"['Rongsayamanont W.', 'Tongcumpou C.', 'Phasukarratchai N.']",9.0,3
"['Montagantirud P.', 'Phonrakkhet S.']",1.0,2
"['Permpalung N.', 'Thaniyavarn T.', 'Saullo J.L.', 'Arif S.', 'Miller R.A.', 'Reynolds J.M.', 'Alexander B.D.']",21.0,7
"['Suphatheerawatr T.', 'Chamnannidiadha N.']",1.0,2
"['Surachaidungtavil S.', 'Chanvorachote P.', 'Suksumek N.']",4.0,3
"['Kaboosaya B.', 'Wulansari L.K.', 'Trang Nguyen V.N.', 'Kasugai S.']",6.0,4
"['Tran M.-T.', 'Nguyen V.-L.', 'Pham S.-D.', 'Rungamornrat J.']",20.0,4
"['Ngamsidhiphongsa N.', 'Ponpesh P.', 'Shotipruk A.', 'Arpornwichanop A.']",31.0,4
"['Srirachya N.', 'Boonkerd K.', 'Kobayashi T.']",4.0,3
"['Mazzawi T.', 'Chaiyapo A.', 'Kongkam P.', 'Ridtitid W.', 'Rerknimitr R.']",1.0,5
"['Jongsermtrakoon S.', 'Na-Songkla J.']",1.0,2
"['Mehrotra R.', 'Arnold S.', 'Wang A.', 'Chavanich S.', 'Hoeksema B.W.', 'Caballer M.']",15.0,6
"['Chaichompoo W.', 'Chokchaisiri R.', 'Sangkaew A.', 'Pabuprapap W.', 'Yompakdee C.', 'Suksamrarn A.']",4.0,6
"['Nguyen T.', 'Chanpongsang S.', 'Chaiyabutr N.', 'Thammacharoen S.']",0.0,4
"['Al-Hakeim H.K.', 'Najm A.H.', 'Al-Dujaili A.H.', 'Maes M.']",9.0,4
"['Buranakarl C.', 'Thammacharoen S.', 'Semsirmboon S.', 'Sutayatram S.', 'Chanpongsang S.', 'Chaiyabutr N.', 'Katoh K.']",2.0,7
"['Sangphech N.', 'Keawvilai P.', 'Palaga T.']",6.0,3
"['Gunawan J.', 'Juthamanee S.', 'Aungsuroch Y.']",29.0,3
"['Foytong P.', 'Ornthammarath T.', 'Arjwech R.', 'Janpila A.', 'Areemit N.', 'Ruangrassamee A.', 'Chindaprasirt P.']",3.0,7
"['Wacharachaisurapol N.', 'Phasomsap C.', 'Sukkummee W.', 'Phaisal W.', 'Chanakul A.', 'Wittayalertpanya S.', 'Chariyavilaskul P.', 'Puthanakit T.']",4.0,8
"['Petkovic B.', 'Petkovic D.', 'Kuzman B.', 'Milovancevic M.', 'Wakil K.', 'Ho L.S.', 'Jermsittiparsert K.']",27.0,7
"['Chanhome A.', 'Chaitusaney S.']",3.0,2
"['Guo J.', 'Lv Y.', 'Zhang H.', 'Nojavan S.', 'Jermsittiparsert K.']",14.0,5
"['Ruecha N.', 'Soatthiyanon N.', 'Aumnate C.', 'Boonyongmaneerat Y.', 'Rodthongkum N.']",12.0,5
"['Limjeerajarus N.', 'Fakkao M.', 'Lampang S.N.', 'Osathanon T.', 'Pavasant P.', 'Limjeerajarus C.N.']",2.0,6
"['Shotelersuk V.', 'Kamolvisit W.', 'Rojvachiranonda N.', 'Suphapeetiporn K.', 'Porntaveetus T.', 'Shotelersuk V.']",4.0,6
"['Kamchonwongpaisan S.', 'Charoensetakul N.', 'Srisuwannaket C.', 'Taweechai S.', 'Rattanajak R.', 'Vanichtanankul J.', 'Vitsupakorn D.', 'Arwon U.', 'Thongpanchang C.', 'Tarnchompoo B.', 'Vilaivan T.', 'Yuthavong Y.']",12.0,12
"['Yuan Z.', 'He S.', 'Alizadeh A.', 'Nojavan S.', 'Jermsittiparsert K.']",71.0,5
"['Kiattisaksiri P.', 'Khan E.', 'Punyapalakul P.', 'Musikavong C.', 'Tsang D.C.W.', 'Ratpukdi T.']",8.0,6
"['Lee J.H.', 'Park S.R.', 'Phoolcharoen W.', 'Ko K.']",4.0,4
"['Wang B.', 'Li Z.', 'Lang Q.', 'Tan M.', 'Ratanatamskul C.', 'Lee M.', 'Liu Y.', 'Zhang Y.']",24.0,8
"['Theerachat M.', 'Glinwong C.', 'Chulalaksananukul W.']",2.0,3
"['Chokradjaroen C.', 'Rujiravanit R.', 'Theeramunkong S.', 'Saito N.']",11.0,4
"['Buggakupta W.', 'Tounchuen K.', 'Panpa W.', 'Jinawath S.']",2.0,4
"['Senjuntichai T.', 'Keawsawasvong S.', 'Rajapakse R.K.N.D.']",29.0,3
"['Tanapalungkorn W.', 'Mase L.Z.', 'Latcharote P.', 'Likitlersuang S.']",20.0,4
"['Rani D.', 'Meelaph T.', 'De-Eknamkul W.', 'Vimolmangkang S.']",12.0,4
"['Wutthayakorn W.', 'Meethongkam K.', 'Pukrushpan P.', 'Chansangpetch S.']",0.0,4
"['Shanmugaraj B.', 'Priya L.B.', 'Mahalakshmi B.', 'Subbiah S.', 'Hu R.-M.', 'Velmurugan B.K.', 'Baskaran R.']",18.0,7
"['Mungporn P.', 'Thounthong P.', 'Yodwong B.', 'Ekkaravarodome C.', 'Bilsalam A.', 'Pierfederici S.', 'Guilbert D.', 'Nahid-Mobarakeh B.', 'Bizon N.', 'Shah Z.', 'Khomfoi S.', 'Kumam P.', 'Burikham P.']",27.0,13
['Kijratanakoson N.'],0.0,1
"['Liu C.', 'Mao C.', 'Bunditsakulchai P.', 'Sasaki S.', 'Hotta Y.']",31.0,5
"['Plengpanich W.', 'Muanpetch S.', 'Charoen S.', 'Kiateprungvej A.', 'Khovidhunkit W.']",4.0,5
"['Wangpaiboon K.', 'Waiyaseesang N.', 'Panpetch P.', 'Charoenwongpaiboon T.', 'Nepogodiev S.A.', 'Ekgasit S.', 'Field R.A.', 'Pichayangkura R.']",14.0,8
"['Chotikakham S.', 'Faiyue B.', 'Uthaibutra J.', 'Saengnil K.']",31.0,4
"['Techaumnat B.', 'Panklang N.', 'Wisitsoraat A.', 'Suzuki Y.']",17.0,4
"['Udomchaiprasertkul W.', 'Kuptanon C.', 'Porntaveetus T.', 'Shotelersuk V.']",7.0,4
"['Sendi H.', 'Vrsansky P.', 'Podstrelena L.', 'Hinkelman J.', 'Kudelova T.', 'Kudela M.', 'Vidlicka', 'Ren X.', 'Quicke D.L.J.']",29.0,9
"['Jiarpinijnun A.', 'Osako K.', 'Siripatrawan U.']",43.0,3
"['Kimuam K.', 'Rodthongkum N.', 'Ngamrojanavanich N.', 'Chailapakul O.', 'Ruecha N.']",22.0,5
"['Wattanapaphawong P.', 'Reubroycharoen P.', 'Mimura N.', 'Sato O.', 'Yamaguchi A.']",35.0,5
"['Kane-Gill S.L.', 'Peerapornratana S.', 'Wong A.', 'Murugan R.', 'Groetzinger L.M.', 'Kim C.', 'Smithburger P.L.', 'Then J.', 'Kellum J.A.']",12.0,9
"['Jiranusornkul N.', 'Kraduangdej S.', 'Niltawach N.', 'Pimpin A.', 'Srituravanich W.']",3.0,5
"['Kijima K.', 'Krisanachinda A.', 'Tamura M.', 'Monzen H.', 'Nishimura Y.']",8.0,5
"['Boonpiyathad T.', 'Pradubpongsa P.', 'Mitthamsiri W.', 'Satitsuksanoa P.', 'Jacquet A.', 'Sangasapaviliya A.']",16.0,6
"['Sangtin S.', 'Supasiri T.', 'Tangsathitporn R.', 'Pongpirul K.']",2.0,4
"['Malatip A.', 'Prasomsuk N.', 'Siriparu C.', 'Paoprasert N.', 'Otarawanna S.']",2.0,5
"['Yih Hui B.', 'Mohamad Zain N.N.', 'Mohamad S.', 'Varanusupakul P.', 'Osman H.', 'Raoov M.']",34.0,6
"['Vetchapitak T.', 'Shinki T.', 'Sasaki S.', 'Taniguchi T.', 'Luangtongkum T.', 'Misawa N.']",9.0,6
"['Santananukarn M.', 'Amornvit J.', 'Pasutharnchat N.', 'Jongpiputvanich S.']",2.0,4
"['Budsaratragoon P.', 'Jitmaneeroj B.']",16.0,2
"['Kaewjoho C.', 'Mato L.', 'Thaweewannakij T.', 'Nakmareong S.', 'Phadungkit S.', 'Gaogasigam C.', 'Amatachaya S.']",6.0,7
"['Rastogi R.P.', 'Madamwar D.', 'Nakamoto H.', 'Incharoensakdi A.']",36.0,4
"['Pitak-Arnnop P.', 'Witohendro L.-K.', 'Meningaud J.-P.', 'Subbalekha K.', 'Iamaroon A.', 'Sirintawat N.', 'Klaisiri A.', 'Neff A.']",3.0,8
"['Phuakpunk K.', 'Chalermsinsuwan B.', 'Putivisutisak S.', 'Assabumrungrat S.']",8.0,4
"['Akkarawatkhoosith N.', 'Kaewchada A.', 'Ngamcharussrivichai C.', 'Jaree A.']",20.0,4
"['Phumchusri N.', 'Sangsukiam P.', 'Chariyasethapong N.']",1.0,3
"['Lueangarun S.', 'Soktepy B.', 'Tempark T.']",5.0,3
"['Pongpirul K.', 'Kanjanabuch T.', 'Puapatanakul P.', 'Chuengsaman P.', 'Dandecha P.', 'Kingwatanakul P.', 'Sritippayawan S.', 'Chittinandana A.', 'Eiam-Ong S.', 'Vareesangthip K.', 'Tungsanga K.']",3.0,11
"['Phattarataratip E.', 'Sappayatosok K.']",4.0,2
"['Chenrai P.', 'Fuengfu S.']",2.0,2
"['Amlabu B.A.', 'Umaru S.', 'Dauda M.', 'Obada D.O.', 'Csaki S.', 'Bansod N.D.', 'Dodoo-Arhin D.', 'Fasanya O.O.']",5.0,8
"['Witvorapong N.', 'Watanapongvanich S.']",3.0,2
"['Kettum W.', 'Tran T.T.V.', 'Kongparakul S.', 'Reubroycharoen P.', 'Wang J.', 'Guan G.', 'Ding M.', 'Samart C.']",2.0,8
"['Luengnaruemitchai A.', 'Anupapwisetkul C.']",14.0,2
"['Boonsombuti A.', 'Trisinsub O.', 'Luengnaruemitchai A.']",20.0,3
"['Burimsitthigul T.', 'Tirapanichayakul C.', 'Chantrangsuwan P.', 'Prasassarakich P.']",3.0,4
"['Joyklad P.', 'Hussain Q.', 'Ali N.']",4.0,3
"['Puengpreeda A.', 'Yhusumrarn S.', 'Sirikulvadhana S.']",6.0,3
"['Silimanotham H.', 'Sangpetgnam B.']",0.0,2
"['Piankoranee S.', 'Limkumnerd S.']",2.0,2
"['Meekoch T.', 'Maneeintr K.']",0.0,2
"['Limlertchareonwanit T.', 'Maneeintr K.', 'Charinpanitkul T.']",1.0,3
"['Pimolrat J.', 'Maneeintr K.', 'Meechumna P.']",0.0,3
"['Nasution T.H.', 'Dika S.', 'Sinulingga E.P.', 'Tanjung K.', 'Harahap L.A.']",5.0,5
"['Khlaiphuengsin A.', 'Chuaypen N.', 'Sodsai P.', 'Buranapraditkun S.', 'Boonpiyathad T.', 'Hirankarn N.', 'Tangkijvanich P.']",3.0,7
"['Phuangburee T.', 'Solonenko D.', 'Plainpan N.', 'Thamyongkit P.', 'Zahn D.R.T.', 'Unarunotai S.', 'Tuntulani T.', 'Leeladee P.']",15.0,8
"['Srisutham S.', 'Suwannasin K.', 'Mathema V.B.', 'Sriprawat K.', 'Smithuis F.M.', 'Nosten F.', 'White N.J.', 'Dondorp A.M.', 'Imwong M.']",7.0,9
"['Maes M.', 'Sirivichayakul S.', 'Kanchanatawan B.', 'Carvalho A.F.']",12.0,4
"['Venkatkarthick R.', 'Rodthongkum N.', 'Zhang X.', 'Wang S.', 'Pattananuwat P.', 'Zhao Y.', 'Liu R.', 'Qin J.']",115.0,8
"['Imahara Y.', 'Chavanich S.', 'Viyakarn V.', 'Kushida Y.', 'Reimer J.D.', 'Fujita T.']",0.0,6
"['Zhang X.', 'Yang C.', 'Xue Z.', 'Zhang C.', 'Qin J.', 'Liu R.']",23.0,6
"['Sopanaporn J.', 'Suksawatamnuay S.', 'Sardikin A.', 'Lengwittaya R.', 'Chavasiri W.', 'Miyakawa T.', 'Yompakdee C.']",2.0,7
"['Iwasaki Y.', 'Bunuasunthon S.', 'Hoven V.P.']",5.0,3
"['Lestari F.B.', 'Vongpunsawad S.', 'Wanlapakorn N.', 'Poovorawan Y.']",41.0,4
"['Kamkhad N.', 'Jampachaisri K.', 'Siriyasatien P.', 'Kesorn K.']",6.0,4
"['Jonny J.', 'Hasyim M.', 'Angelia V.', 'Jahya A.N.', 'Hilman L.P.', 'Kusumaningrum V.F.', 'Srisawat N.']",3.0,7
"['Yakoh A.', 'Siangproh W.', 'Chailapakul O.', 'Ngamrojanavanich N.']",15.0,4
"['Thummarungsan N.', 'Pattavarakorn D.', 'Sirivat A.']",9.0,3
"['Tian M.-W.', 'Yan S.-R.', 'Tian X.-X.', 'Nojavan S.', 'Jermsittiparsert K.']",53.0,5
"['Poyai T.', 'Getwech C.', 'Dhanasin P.', 'Punyapalakul P.', 'Painmanakul P.', 'Chawaloesphonsiya N.']",18.0,6
"['Wanlapakorn N.', 'Puenpa J.', 'Thongmee T.', 'Srimuan D.', 'Thatsanathorn T.', 'Vongpunsawad S.', 'Poovorawan Y.']",4.0,7
"['Passakonjaras S.', 'Hartijasti Y.']",5.0,2
"['Setkhumbong T.', 'Na-Songkhla J.', 'Tantrarungroj P.']",3.0,3
"['Chuppunnarat Y.', 'Sangvanich K.', 'Laovanich V.', 'Achayutthakan M.', 'Saibunmi S.', 'Suwanphithak W.']",1.0,6
"['Waitayangkoon P.', 'Thongkam A.', 'Benjamungkalarak T.', 'Rachayon M.', 'Thongthaisin A.', 'Chatsuwan T.', 'Thammahong A.', 'Chiewchengchol D.']",7.0,8
"['Cao Y.', 'Wang Q.', 'Cheng W.', 'Nojavan S.', 'Jermsittiparsert K.']",53.0,5
"['Brauer J.', 'Anderton C.H.']",4.0,2
"['Yooprasertchuti K.', 'Dechadilok P.']",1.0,2
"['Tran N.T.', 'Akkawat B.', 'Morales N.P.', 'Rojnuckarin P.', 'Luechapudiporn R.']",6.0,5
"['Chen D.', 'Yang M.', 'Li J.', 'Cui P.', 'Su L.', 'Shan Y.', 'You J.', 'Rojsitthisak P.', 'Liu J.-B.', 'Qiu G.']",16.0,10
"['Roomruangwong C.', 'Sirivichayakul S.', 'Carvalho A.F.', 'Maes M.']",10.0,4
"['Kanjamapornkul K.', 'Pincak R.', 'Bartos E.']",3.0,3
"['Woraprayote W.', 'Pumpuang L.', 'Tepaamorndech S.', 'Sritunyalucksana K.', 'Phromson M.', 'Jangsutthivorawat W.', 'Jeamsripong S.', 'Visessanguan W.']",5.0,8
"['Mabrok M.', 'Chokmangmeepisarn P.', 'LaFrentz B.R.', 'Kayansamruaj P.', 'Dong H.T.', 'Rodkhum C.']",11.0,6
"['Kostlbacher S.', 'Michels S.', 'Siegl A.', 'Schulz F.', 'Domman D.', 'Jongwutiwes S.', 'Putaporntip C.', 'Horn M.', 'Collingro A.']",2.0,9
"['Cao J.', 'Zhang D.', 'Zhang X.', 'Sawangphruk M.', 'Qin J.', 'Liu R.']",115.0,6
"['Tippapharat P.', 'Suwannasart T.']",1.0,2
"['Duangkeaw W.', 'Suwannasart T.']",1.0,2
"['Sapsrithong P.', 'Sritapunya T.', 'Tuampoemsab S.', 'Rattanapan A.', 'Nithitanakul M.']",2.0,5
"['Dahlan M.', 'Sutapun A.', 'Sangveraphunsiri V.']",0.0,3
